row_index,review_text,cleaned_review,sentiment,predicted_sentiment,prediction_confidence,is_correct,issue,matched_rules,audit_note
3995,"Mùi hương: dc Công dụng: dc Dành cho da: dc Mùi thì mình thấy thơm, mới dùng được vài tuần chưa thấy kết quả gì hết. Dùng cái này mồ hôi néch ra nhiều hơn á =)))) trc mắt chỉ thấy mùi thơm dễ chịu. Còn lại đỡ thâm hay gì thì ch có hiệu quả",mùi hương duoc công dụng duoc dành cho da duoc mùi thì mình thấy thơm mới dùng duoc vài tuần chua thấy kết quả gì hết dùng cái này mồ hôi néch ra nhiều hơn á trc mắt chỉ thấy mùi thơm dễ chịu còn lại đỡ thâm hay gì thì ch có hiệu quả,negative,negative,0.5338502187941166,True,product_quality,negative_loi_hong,
3541,"Hộp có dấu hiệu bị khui với ko coa tem niêm phong, trên son cũng vậy nên thấy hơi sợ nha dù mình đặt shop cũng mấy lần r 0:05",hộp có dấu hiệu bị khui với khong coa tem niêm phong trên son cũng vậy nên thấy hơi sợ nha dù mình đặt shop cũng mấy lần r 0 05,neutral,negative,0.5351015260017319,False,product_quality,negative_loi_hong,neutral_but_has_clear_negative_signal
5439,Đặt màu đỏ nhưng shop lại giao màu xanh. Con thì cứ đòi đúng màu đỏ mới chịu. Nhưng vì hàng cồng kềnh nên cũng ko muốn hoàn hàng. 0:05,đặt màu đỏ nhưng shop lại giao màu xanh con thì cứ đòi đúng màu đỏ mới chịu nhưng vì hàng cồng kềnh nên cũng khong muốn hoàn hàng 0 05,neutral,negative,0.5359124243819735,False,wrong_missing_item,negative_loi_hong,neutral_but_has_clear_negative_signal;wrong_missing_item_not_negative
1246,"Đã nhận được hàng,shop giao đúng và đủ, hàng mới nữa, không như mấy shop khác hàng cũ, cảm ơn shop, nhân viên giao hàng vui vẻ nhiệt tình",đã nhận duoc hàng shop giao đúng và đủ hàng mới nữa khong như mấy shop khác hàng cũ cảm ơn shop nhân viên giao hàng vui vẻ nhiệt tình,positive,negative,0.5363915634538359,False,no_issue,negative_loi_hong,
285,"Đã mua lần 2 tại shop, mọi việc diễn biến khá suôn sẻ, shop đóng hàng, niêm phong rất có tâm",đã mua lần 2 tại shop mọi việc diễn biến khá suôn sẻ shop đóng hàng niêm phong rất có tâm,positive,positive,0.5366230285398931,True,no_issue,negative_loi_hong,
1685,Đúng với mô tả: tạm Chất lượng sản phẩm: tệ Ibyxrxtvubk8ubyctx527555ydrt hgyxxtyvubhnkbctv,đúng với mô tả tạm chất lượng san pham tệ ibyxrxtvubk8ubyctx527555ydrt hgyxxtyvubhnkbctv,negative,negative,0.5375925382127542,True,product_quality,,
4846,Muối tép hành phi bị cay quá huhu Bơ ngon Jevwohfienbowbejed 0:09,muối tép hành phi bị cay quá huhu bơ ngon jevwohfienbowbejed 0 09,neutral,negative,0.5389045275763712,False,product_quality,negative_loi_hong,neutral_but_has_clear_negative_signal
3734,"Màu hồng tươi, lên môi ko như trên mẫu, hình ảnh mang tính chất nhận xu",màu hồng tươi lên môi khong như trên mẫu hình ảnh mang tính chất nhận xu,negative,negative,0.5393047458206195,True,product_attribute,negative_loi_hong,
5307,Độ tuổi sử dụng: 3t Bao bì/Mẫu mã: ok Chất lượng sản phẩm: ok Mình tạm chia tay nhau nhé em để ai biết được ai yêu nhiều hơn 0:06,độ tuổi sử dụng 3t bao bì mẫu mã ok chất lượng san pham ok mình tạm chia tay nhau nhé em để ai biết duoc ai yêu nhiều hơn 0 06,neutral,neutral,0.5398819119675659,True,no_issue,,
1167,Chất lượng sản phẩm: giao thieu món này.. .báo cao shop pppe hoàn phièn phức tào lợcao.mà chưa chắc đuoc nhân lại tiền .,chất lượng san pham giao thieu món này báo cao shop pppe hoàn phièn phức tào lợcao mà chua chắc đuoc nhân lại tiền,negative,negative,0.540180777352609,True,wrong_missing_item,negative_thieu_hang;negative_loi_hong,
4520,Bông giữ lỗ shop giao đủ số lương Bông rất nhỏ . Đeo bữa giờ no đen hêt ngâm và chà chanh hay kem danh rang gi cũng hok ra 0:10,bông giữ lỗ shop giao đủ số lương bông rất nhỏ đeo bữa giờ no đen hêt ngâm và chà chanh hay kem danh rang gi cũng khong ra 0 10,negative,negative,0.5404533938440851,True,product_quality,negative_loi_hong,
2176,Chất liệu: thun Đúng với mô tả: đúng Màu sắc: đen Mua 6c trong nhưng mà 5c đều sút chỉ nên cũng không hiểu cho xui hay do đồ của shop bị vậy,chất liệu thun đúng với mô tả đúng màu sắc đen mua 6c trong nhưng mà 5c đều sút chỉ nên cũng khong hiểu cho xui hay do đồ của shop bị vậy,negative,negative,0.5405905071933214,True,product_quality,negative_loi_hong,
5004,"Ăn cũng được thoi nhưng mà ngán quá, với lại bánh tráng dai nữa, ăn được mấy cuốn là ngấy ròi, cay nữa trơi ơiui cay quá ko ăn đượt",ăn cũng duoc thoi nhưng mà ngán quá với lại bánh tráng dai nữa ăn duoc mấy cuốn là ngấy ròi cay nữa trơi ơiui cay quá khong ăn đượt,negative,neutral,0.5409913676934377,False,product_quality,negative_loi_hong,
5050,Hương vị: k ngon như lần đầu mình ăn hình ảnh và video mang tính lấy xu thôi bánh tráng đợt này rất dở vừa khô cứng k có độ dai tuy mìn đã mua của bên shop nhiug lần rồi chỉ có bơ và muối thì vẫn ok thôi,hương vị khong ngon như lần đầu mình ăn hình ảnh và video mang tính lấy xu thôi bánh tráng đợt này rất dở vừa khô cứng khong có độ dai tuy mìn đã mua của bên shop nhiug lần rồi chỉ có bơ và muối thì vẫn ok thôi,negative,negative,0.5425805230213737,True,product_quality,negative_loi_hong,
5149,Hương vị: k ngon như lần đầu mình ăn hình ảnh và video mang tính lấy xu thôi bánh tráng đợt này rất dở vừa khô cứng k có độ dai tuy mìn đã mua của bên shop nhiug lần rồi chỉ có bơ và muối thì vẫn ok thôi,hương vị khong ngon như lần đầu mình ăn hình ảnh và video mang tính lấy xu thôi bánh tráng đợt này rất dở vừa khô cứng khong có độ dai tuy mìn đã mua của bên shop nhiug lần rồi chỉ có bơ và muối thì vẫn ok thôi,negative,negative,0.5425805230213737,True,product_quality,negative_loi_hong,
3564,"Công dụng: giảm thăm Dành cho da: all Mùi hương: thơm nha Giao nhanh,sale đc giá rẻ,nhận hàng test thấy ok,mùi rất thơm,còn có giảm thâm chưa thì chx bt, họp nhỏ xinh 0:31 12 n*****t",công dụng giảm thăm dành cho da all mùi hương thơm nha giao nhanh sale duoc giá rẻ nhận hàng test thấy ok mùi rất thơm còn có giảm thâm chua thì chua binh thuong họp nhỏ xinh 0 31 12 n t,positive,neutral,0.5428439277327799,False,no_issue,neutral_tam_binh_thuong;negative_loi_hong,positive_but_has_neutral_or_mixed_signal
4106,Công dụng: làm sáng mờ thâm Mùi hương: .. Dành cho da: mọi loại da Sử dụng gần 1 tháng thấy vẫn như cũ à huhu,công dụng làm sáng mờ thâm mùi hương dành cho da mọi loại da sử dụng gần 1 tháng thấy vẫn như cũ à huhu,neutral,neutral,0.5431508203313747,True,product_quality,negative_loi_hong,neutral_but_has_clear_negative_signal
3569,Làm đẹp: giảm thâm Hương thơm: rất thơm sau khi sài 1 tuần thì mình thấy chỗ thâm có giảm bớt nhưng phải kiên trì lâu thì mới có hiệu quả rõ ràng. Mùi thơm kh bị nồng kh bị kích ứng 0:05 5 ilinh.279,làm đẹp giảm thâm hương thơm rất thơm sau khi sài 1 tuần thì mình thấy chỗ thâm có giảm bớt nhưng phải kiên trì lâu thì mới có hiệu quả rõ ràng mùi thơm khong bị nồng khong bị kích ứng 0 05 5 ilinh 279,positive,positive,0.5437575269721906,True,no_issue,negative_loi_hong,
408,Tính năng nổi bật: cha thay Chất lượng sản phẩm: on Tai nghe thiết kế chưa hoàn thiện bản lề ch khớp với có tiếng kêu Điểm trừ kh có tăng giảm âm lượng và tai nghe cảm ứng quá nhạy nên dùng bất tiện Âm nghe ổn,tính năng nổi bật cha thay chất lượng san pham on tai nghe thiết kế chua hoàn thiện bản lề ch khớp với có tiếng kêu điểm trừ khong có tăng giảm âm lượng và tai nghe cảm ứng quá nhạy nên dùng bất tiện âm nghe ổn,negative,negative,0.544063863664641,True,product_quality,negative_loi_hong,
4318,"Giao hàng 2 tuần mới tới, tưởng bên Mỹ gửi về",giao hàng 2 tuần mới tới tưởng bên mỹ gửi về,negative,negative,0.5443633132475444,True,shipping_delivery,,
370,vì mua giá sale khá rẻ nên không đc tốt lắm sạc 3 tiếng mà vẫn k nghe đc bao nhiêu tiền nào của đó ạ !!! lúc mua mắc hơn mà sài ok hơn cái này 0:05,vì mua giá sale khá rẻ nên khong duoc tốt lắm sạc 3 tiếng mà vẫn khong nghe duoc bao nhiêu tiền nào của đó ạ lúc mua mắc hơn mà sài ok hơn cái này 0 05,negative,negative,0.5444551941484396,True,product_quality,negative_loi_hong,
3760,Giao hàng đúng mẫu nhưng mà là giao son đã bị mở ra và dùng rồi,giao hàng đúng mẫu nhưng mà là giao son đã bị mở ra và dùng rồi,negative,negative,0.5449599823169339,True,product_quality,,
4342,"Đẹp nhưng hình như giao lộn thfi phải, với lại bông 2mm nhỏ quá thích hợp vs xỏ mũi hơn 0:07",đẹp nhưng hình như giao lộn thfi phải với lại bông 2mm nhỏ quá thích hợp vs xỏ mũi hơn 0 07,neutral,neutral,0.545023679102152,True,wrong_missing_item,,wrong_missing_item_not_negative
5154,"Bao bì/Mẫu mã: 1 vài sản phẩm thiếu nhãn mắc Hương vị: 8/10 Hàng đóng gói khá chuẩn chỉ, nếu có thêm lớp màng ngăn ở nắp thì sẽ hoàn hảo hơn Sản phẩm chưa có ghi ngày sản xuất, nên không thể đánh giá được tình trạng của sản phẩm còn có thể sử dụng được hay không.",bao bì mẫu mã 1 vài san pham thiếu nhãn mắc hương vị 8 10 hàng đóng gói khá chuẩn chỉ nếu có thêm lớp màng ngăn ở nắp thì sẽ hoàn hảo hơn san pham chua có ghi ngày sản xuất nên khong thể đánh giá duoc tình trạng của san pham còn có thể sử dụng duoc hay khong,negative,negative,0.5452196730458453,True,packaging,negative_loi_hong,
1937,Đúng với mô tả: đúng nha Chất lượng sản phẩm: vải nó không giống mình tưởng tượng lắm nma cũng oke xinh nha,đúng với mô tả đúng nha chất lượng san pham vải nó khong giống mình tưởng tượng lắm nma cũng oke xinh nha,neutral,positive,0.5457332972544007,False,product_attribute,negative_loi_hong,neutral_but_has_clear_negative_signal
2936,Dễ dán. Nhiều quà tặng nhưng k chống nhìn trộm đc như trong clip. Điểm trung bình,dễ dán nhiều quà tặng nhưng khong chống nhìn trộm duoc như trong clip điểm trung bình,neutral,negative,0.5468153948743735,False,product_quality,negative_loi_hong,neutral_but_has_clear_negative_signal
4300,"Thuốc Clorpheniramin 4 được sản xuất bởi Công ty Cổ phần Dược Hậu Giang, với thành phần chính Chlorpheniramine maleate, là thuốc dùng để điều trị viêm mũi dị ứng, chảy nước mũi, nghẹt mũi, sổ mũi.",thuốc clorpheniramin 4 duoc sản xuất bởi công ty cổ phần dược hậu giang với thành phần chính chlorpheniramine maleate là thuốc dùng để điều trị viêm mũi dị ứng chảy nước mũi nghẹt mũi sổ mũi,neutral,neutral,0.5472008818946863,True,spam_irrelevant,negative_loi_hong,neutral_but_has_clear_negative_signal
5068,"Mềm dẻo: Bình thường Giòn: Tạm Mình ăn thì không sao nhưng em mình ăn thì nôn hết, nôn sạch. 😰😰",mềm dẻo binh thuong giòn tạm mình ăn thì khong sao nhưng em mình ăn thì nôn hết nôn sạch,negative,neutral,0.5473866193280295,False,product_quality,neutral_tam_binh_thuong;negative_loi_hong,negative_may_be_mild_or_neutral
1410,Đúng với mô tả: thảm đẹp hơi nhỏ Chất lượng sản phẩm: lau thấm hút tốt Giá khá hợp lý nhưng thảm hơi nhỏ 0:05,đúng với mô tả thảm đẹp hơi nhỏ chất lượng san pham lau thấm hút tốt giá khá hợp lý nhưng thảm hơi nhỏ 0 05,neutral,neutral,0.5478421077692518,True,product_attribute,,
783,"Đúng với mô tả: shop giao nhầm màu, quạt hơi ồn 1 irvibpv02t",đúng với mô tả shop giao nhầm màu quạt hơi ồn 1 irvibpv02t,negative,neutral,0.5479255319444896,False,product_attribute,,
1539,Mùi hương: không mùi Công dụng: Masan Cũng được moi dùng thử cũng thấy nó ok nhưng mua về cắm sạc không thay vào pin hơi thất vọng 🤦,mùi hương khong mùi công dụng masan cũng duoc moi dùng thử cũng thấy nó ok nhưng mua về cắm sạc khong thay vào pin hơi thất vọng,negative,negative,0.5479860706148854,True,product_quality,negative_loi_hong,
2219,Màu sắc: áo mỏng dễ lộ ở trong,màu sắc áo mỏng dễ lộ ở trong,neutral,neutral,0.5487147580771159,True,product_quality,,
2547,Sản phẩm: Poor quality,san pham poor quality,negative,negative,0.548727862101993,True,product_quality,,
919,私は商品がないですから進めばです。すみませんビデオを写真した。ですか、ショップを聞かれ馬です。本当に邪念だ 0:09,0 09,neutral,neutral,0.548943955131318,True,spam_irrelevant,,
4847,"Bánh tráng và topping rất ngon nhé, nhưng mà mình mua đơn gần 500k, ship hỏa tốc, cái để một bịch toàn bộ bánh tráng, một bịch thì toàn bộ topping, phải tự phân chia không biết cái nào ra cái nào, phần này thì thật sự quá tùy tiện, không có tâm lắm. Vì những phần đặt đều đem tặng nhiều bạn, nên phải ngồi tự phân ra không biết đúng hay không, không bằng nếu đặt 1 phần thì khéo lại chuẩn bị chỉn chu hơn, nên là giảm 1sao còn 4 vì việc này.",bánh tráng và topping rất ngon nhé nhưng mà mình mua đơn gần 500k ship hỏa tốc cái để một bịch toàn bộ bánh tráng một bịch thì toàn bộ topping phải tự phân chia khong biết cái nào ra cái nào phần này thì thật sự quá tùy tiện khong có tâm lắm vì những phần đặt đều đem tặng nhiều bạn nên phải ngồi tự phân ra khong biết đúng hay khong khong bằng nếu đặt 1 phần thì khéo lại chuẩn bị chỉn chu hơn nên là giảm 1sao còn 4 vì việc này,negative,negative,0.5489927051135056,True,packaging,negative_loi_hong,
2045,Áo chất vải mềm không có gì mong đợi hơn với giá bỏ ra size chuẩn 0:14,áo chất vải mềm khong có gì mong đợi hơn với giá bỏ ra size chuẩn 0 14,positive,positive,0.5510859400207894,True,no_issue,negative_loi_hong,
358,"Giao đúng màu, nhỏ gọn. Cái màu đen thì ok nhưng cái màu trắng thì phần nắp rất ộp ẹc cầm k chắc tay bằng cái màu đen. Cả 2 đều nghe được 2 bên tai nghe được, và kết nối đc vs PC",giao đúng màu nhỏ gọn cái màu đen thì ok nhưng cái màu trắng thì phần nắp rất ộp ẹc cầm khong chắc tay bằng cái màu đen cả 2 đều nghe duoc 2 bên tai nghe duoc và kết nối duoc vs pc,neutral,negative,0.5516580061955638,False,product_quality,negative_loi_hong,neutral_but_has_clear_negative_signal
3380,"Bao bì: romand Shop rep tin nhắn nhiệt tình, giao hàng nhanh, son đẹp màu 24 đánh lên da trắng tôn da , ko bị bóng quá còn lâu trôi hay ko thì mik ko bt, tóm lạii lên mua mn nhé 0:26",bao bì romand shop rep tin nhắn nhiệt tình giao hàng nhanh son đẹp màu 24 đánh lên da trắng tôn da khong bị bóng quá còn lâu trôi hay khong thì mik khong binh thuong tóm lạii lên mua moi nguoi nhé 0 26,positive,positive,0.5519933795736792,True,no_issue,neutral_tam_binh_thuong;negative_loi_hong,positive_but_has_neutral_or_mixed_signal
558,"Rất hài lòng, hình ảnh nét nhưng vì không thẻ nhớ nên sẽ phải mua gói lưu trữ đám mây. Lắp 1 cái ngoài trời đc 1 ngày, trời mưa thi thấy tịt, chưa kiểm tra lại nên tạm cho 4*",rất hài lòng hình ảnh nét nhưng vì khong thẻ nhớ nên sẽ phải mua gói lưu trữ đám mây lắp 1 cái ngoài trời duoc 1 ngày trời mưa thi thấy tịt chua kiểm tra lại nên tạm cho 4,negative,negative,0.5522676507913019,True,product_quality,negative_loi_hong,
3961,Nhận hàng shipper thân thiện nhiệt tìnhh hàng bao bọc kĩ càng mở ra mùi thơm oki ạ nên mua nhe 0:12,nhận hàng shipper thân thiện nhiệt tìnhh hàng bao bọc kĩ càng mở ra mùi thơm oki ạ nên mua nhe 0 12,positive,positive,0.5525020698938709,True,no_issue,,
3048,"Chất lượng sản phẩm: tot Đúng với mô tả: đúng Mua lan 2 mà miêng oppo mo vân tay k dc ,mieng dan iphoen cu đơ đơ ra 0:11",chất lượng san pham tot đúng với mô tả đúng mua lan 2 mà miêng oppo mo vân tay khong duoc mieng dan iphoen cu đơ đơ ra 0 11,negative,positive,0.5548570680924794,False,product_quality,negative_loi_hong,
2215,Quá nhiều sự đáng yêu cho số phát sóng You Quiz On The Block ngày 30/10 tới đây cùng với G-Dragon ❤️,quá nhiều sự đáng yêu cho số phát sóng you quiz on the block ngày 30 10 tới đây cùng với g dragon,neutral,neutral,0.5554388908114385,True,spam_irrelevant,,
1809,Áo quá đẹp luôn má ơi. Quá ưng luôn giá thì rẽ vải thì đẹp. Cái áo này đánh bại câu tiền nào của nấy luôn nha 0:05,áo quá đẹp luôn má ơi quá ưng luôn giá thì rẽ vải thì đẹp cái áo này đánh bại câu tiền nào của nấy luôn nha 0 05,positive,positive,0.5560636784898069,True,no_issue,,
4379,Chất liệu: Tốt Màu sắc: trắng Đúng với mô tả: đúng mẫu,chất liệu tốt màu sắc trắng đúng với mô tả đúng mẫu,positive,positive,0.556369938837839,True,no_issue,,
1806,"Chất lượng sản phẩm: okela Mình m62 49kg, mặc size L như hình là vừa nè, còn size XL thì gout mặc rộng ok nha, chất vải thì xám mỏng hơn navi nè",chất lượng san pham okela mình m62 49kg mặc size l như hình là vừa nè còn size xl thì gout mặc rộng ok nha chất vải thì xám mỏng hơn navi nè,positive,neutral,0.5579729415598519,False,no_issue,,
2770,"dễ dán nha mn, có khung cho mình căn nên k sợ lệch, lúc dán có xuất hiện nhiều bọt khí nhưng dễ xử lí cực. đây là lần đầu mình tự dán cường lực và mình thấy rất hài lòng với sp vì mới sd nên cũng ch biết độ bền của kính như nào, hi vọng là sẽ ổn",dễ dán nha moi nguoi có khung cho mình căn nên khong sợ lệch lúc dán có xuất hiện nhiều bọt khí nhưng dễ xử lí cực đây là lần đầu mình tự dán cường lực và mình thấy rất hài lòng với san pham vì mới sd nên cũng ch biết độ bền của kính như nào hi vọng là sẽ ổn,positive,neutral,0.5587685740379205,False,no_issue,negative_loi_hong,
3526,"Bình thường romand hay có nhãn để dán lên son đánh dấu ngày, ko biết sao lần này không có, cuốn chống sốc hơi lỏng lẻo, không chặt, mang chống sốc ra là son tuột ra luôn🥲 0:27",binh thuong romand hay có nhãn để dán lên son đánh dấu ngày khong biết sao lần này khong có cuốn chống sốc hơi lỏng lẻo khong chặt mang chống sốc ra là son tuột ra luôn 0 27,negative,negative,0.5592100314233971,True,packaging,neutral_tam_binh_thuong;negative_loi_hong,negative_may_be_mild_or_neutral
5017,Bao bì/Mẫu mã: ok thay đổi rồi không còn ngon như trước,bao bì mẫu mã ok thay đổi rồi khong còn ngon như trước,negative,negative,0.5594812831777403,True,product_quality,negative_loi_hong,
3979,chất kem mịn khi bôi thì mát chứ k bị rát mk mới dùng nên chx thấy sáng lắm 0:38,chất kem mịn khi bôi thì mát chứ khong bị rát mk mới dùng nên chua thấy sáng lắm 0 38,positive,negative,0.5597079106046479,False,no_issue,negative_loi_hong,
1979,áo đẹp như trong hình,áo đẹp như trong hình,positive,positive,0.5599761850446566,True,no_issue,,
382,Tuy hàng nguyên seal nhưng mình vừa khui ra thấy bị trầy mé cạnh cắm sạc - nắp có nam châm hít nhưng hơi lỏng.. ko chỉnh âm lượng trực tiếp trên tai nghe đc.. test nhạc ok nhưng thỉnh thoảng bị rè loa còn độ bền chưa biết 0:14,tuy hàng nguyên seal nhưng mình vừa khui ra thấy bị trầy mé cạnh cắm sạc nắp có nam châm hít nhưng hơi lỏng khong chỉnh âm lượng trực tiếp trên tai nghe duoc test nhạc ok nhưng thỉnh thoảng bị rè loa còn độ bền chua biết 0 14,neutral,neutral,0.560416746691782,True,product_quality,negative_loi_hong,neutral_but_has_clear_negative_signal
1967,Đúng với mô tả: đúng Chất lượng sản phẩm: ok Ủa alo shop ơi mắc gì lấy đơn người ta bom rồi giao lại cho khách ???,đúng với mô tả đúng chất lượng san pham ok ủa alo shop ơi mắc gì lấy đơn người ta bom rồi giao lại cho khách,neutral,positive,0.5607798028772771,False,seller_service,,
2343,Đặt màu nâu giao màu ghi tây,đặt màu nâu giao màu ghi tây,negative,negative,0.5613078795549518,True,product_attribute,,
6,"Đúng với mô tả: đúng với mô tả Màu sắc: đen, tím than Chất liệu: nilong Giao hàng nhanh, shipped nhiệt tình, hàng như mô tả, ko có chỉ thừa, quần nhẹ, chắc mặc mùa hè sẽ nóng nhưng vẫn cho shop 5⭐️ 0:19 9 8xbm85ibs2",đúng với mô tả đúng với mô tả màu sắc đen tím than chất liệu nilong giao hàng nhanh shipped nhiệt tình hàng như mô tả khong có chỉ thừa quần nhẹ chắc mặc mùa hè sẽ nóng nhưng vẫn cho shop 5 0 19 9 8xbm85ibs2,neutral,positive,0.562182162720883,False,no_issue,negative_loi_hong,neutral_but_has_clear_negative_signal
3926,Công dụng: lm sang da Mùi hương: thom Dành cho da: moi loại da Hàng có giao hơi lâu một chút . Shop đóng gói được ak. Lọ nhỏ nhưng có võ . Săn sale được giá hời lắm. Dùng thì chx biết như nào nh trước mắt đã ưng mùi thơm lắm nha thẩm thấu nhanh không bết dính đâu . Dùng thời gian xem như nào rồi mua tiếp nha . 0:13,công dụng lm sang da mùi hương thom dành cho da moi loại da hàng có giao hơi lâu một chút shop đóng gói duoc ak lọ nhỏ nhưng có võ săn sale duoc giá hời lắm dùng thì chua biết như nào nh trước mắt đã ưng mùi thơm lắm nha thẩm thấu nhanh khong bết dính đâu dùng thời gian xem như nào rồi mua tiếp nha 0 13,neutral,neutral,0.562275343005146,True,no_issue,negative_loi_hong,neutral_but_has_clear_negative_signal
1055,Đúng với mô tả: ok Chất lượng sản phẩm: ok Nhưng nó bị r một lỗ ko b có đá được ko mà ko có ống bôm làm sao bôm 😒,đúng với mô tả ok chất lượng san pham ok nhưng nó bị r một lỗ khong b có đá duoc khong mà khong có ống bôm làm sao bôm,neutral,neutral,0.5624837301444559,True,product_quality,negative_loi_hong,neutral_but_has_clear_negative_signal
3436,Bao bì: đẹp và chắc chắn Làm đẹp: tô vào mỏ Hiệu ứng làm đẹp: làm mỏ có sức sống thật sự là mình rất thất vọng vì mình đã lựa chọn huỷ hàng để thay đổi địa chỉ lấy để mình chuyển qua địa điểm khác nhận nhưng shop đã lựa chọn không đồng ý để mình buộc phải lấy ở địa chỉ cũ ( đáng lẽ mình đã bom hàng ) nhưng cũng đành phải lấy hàng 1 phần shipper đi khá khổ cực 0:06,bao bì đẹp và chắc chắn làm đẹp tô vào mỏ hiệu ứng làm đẹp làm mỏ có sức sống thật sự là mình rất thất vọng vì mình đã lựa chọn huỷ hàng để thay đổi địa chỉ lấy để mình chuyển qua địa điểm khác nhận nhưng shop đã lựa chọn khong đồng ý để mình buộc phải lấy ở địa chỉ cũ đáng lẽ mình đã bom hàng nhưng cũng đành phải lấy hàng 1 phần shipper đi khá khổ cực 0 06,negative,negative,0.5630099610769022,True,seller_service,negative_loi_hong,
4781,"Bánh tráng ngon nha. Bánh tráng mềm, dẻo, dai, dễ tách. Bơ thơm, béo, được đựng chai dùng tiện, có nắp xoay để bảo quản bơ nữa, vệ sinh. Hành phi ruốc thì vị cay không rõ, hơi mặn chút. Mn nên ăn thử nhé. 0:08",bánh tráng ngon nha bánh tráng mềm dẻo dai dễ tách bơ thơm béo duoc đựng chai dùng tiện có nắp xoay để bảo quản bơ nữa vệ sinh hành phi ruốc thì vị cay khong rõ hơi mặn chút moi nguoi nên ăn thử nhé 0 08,positive,positive,0.5630839864841256,True,no_issue,negative_loi_hong,
