row_index,old_sentiment,new_sentiment,reason,issue,review_text,cleaned_review
1351,neutral,negative,serious_negative_issue,product_attribute,Kg biết là date này là ngày sản xuất hay ngày hết hạn nữa. Mong shop trả lời giúp mình nhé. Tạm thời cho 4 sao khi nào nhận đc câu trả lời mình sẽ sửa đánh giá 0:08,kg biết là date này là ngày sản xuất hay ngày hết hạn nữa mong shop trả lời giúp mình nhé tạm thời cho 4 sao khi nào nhận duoc câu trả lời mình sẽ sửa đánh giá
1354,neutral,negative,serious_negative_issue,shipping_delivery,"Giao hàng siêu lâu lun nha , đặt từ 7/7 tới 24/7 mới gửi hàng , ai kiên nhẫn đợi đc như mình thì đặt nha , dc cái giao đủ hàng 0:06",giao hàng siêu lâu lun nha đặt từ 7 7 tới 24 7 mới gửi hàng ai kiên nhẫn đợi duoc như mình thì đặt nha duoc cái giao đủ hàng
1356,positive,neutral,received_or_not_used_or_reward_review,no_issue,"Đã nhận được sản phảm từ bên người bán chưa sử dụng nên chưa biết chất lượng sao, ổn sẽ ủng hộ tiếp 0:06",đã nhận duoc sản phảm từ bên người bán chưa sử dụng nên chưa biết chất lượng sao ổn sẽ ủng hộ tiếp
1360,positive,neutral,received_or_not_used_or_reward_review,no_issue,Sản phẩm giống mô tả. Thấy review có vẻ ổn nên mình mua dùng thử.k 0:06,sản phẩm giống mô tả thấy review có vẻ ổn nên mình mua dùng thử khong
1364,neutral,negative,serious_negative_issue,packaging,"Chất lượng sản phẩm tốt, đúng như mong đợi, nhưng đóng gói sản phẩm thô sơ nên bị bể 1 túi, bột bị rớt ra ngoài.",chất lượng sản phẩm tốt đúng như mong đợi nhưng đóng gói sản phẩm thô sơ nên bị bể 1 túi bột bị rớt ra ngoài
1366,negative,neutral,mixed_or_mild_issue_neutral_overall,shipping_delivery,Giao hàng lâu nt cho shop thì hô trong 3 ngày là có mà cã tuần chưa thấy shop nào giao hàng lâu như shop này sản phẩm bình thường 0:10,giao hàng lâu nt cho shop thì hô trong 3 ngày là có mà cã tuần chưa thấy shop nào giao hàng lâu như shop này sản phẩm bình thường
1367,neutral,negative,serious_negative_issue,packaging,Đã dùng và thấy có hiệu quả. Vệ sinh lồng giặt sạch tương đối. Shop đóng gói có 2 bịch bị rách đổ tung toé,đã dùng và thấy có hiệu quả vệ sinh lồng giặt sạch tương đối shop đóng gói có 2 bịch bị rách đổ tung toé
1369,neutral,negative,serious_negative_issue,packaging,"Giao đủ số lượng, hàng như hình nhưng đóng gói ọp ẹp quá, bóc hàng không khéo chắc rách hàng bên trong luôn 0:39",giao đủ số lượng hàng như hình nhưng đóng gói ọp ẹp quá bóc hàng khong khéo chắc rách hàng bên trong luôn
1377,neutral,negative,serious_negative_issue,product_quality,Giao hàng đầy đủ mà bị gãy 1 cái móc áo nên tru shop 1 sao.tata cả ok 0:04,giao hàng đầy đủ mà bị gãy 1 cái móc áo nên tru shop 1 sao tata cả ok
1379,positive,neutral,mixed_or_mild_issue_neutral_overall,shipping_delivery,"Hàng rất ổn áp so với giả cả, tuy nhiên shop giao hàng hơi lâu tại ở tphcm mà tới 3 ngày lận",hàng rất ổn áp so với giả cả tuy nhiên shop giao hàng hơi lâu tại ở tphcm mà tới 3 ngày lận
1380,neutral,negative,serious_negative_issue,wrong_missing_item,Shop soạn hàng thiếu của mình nhưng sau khi mình nhắn tin và shop kiểm tra thông tin thì shop đã gởi tiền lại cho mình. Mong shop kiểm tra hàng kĩ hơn trước khi gởi.,shop soạn hàng thiếu của mình nhưng sau khi mình nhắn tin và shop kiểm tra thông tin thì shop đã gởi tiền lại cho mình mong shop kiểm tra hàng kĩ hơn trước khi gởi
1384,neutral,negative,serious_negative_issue,product_quality,Cái thì ok. Cái thì sai mẫu Cái thì rỉ sét Nói chung tiền nào của đó,cái thì ok cái thì sai mẫu cái thì rỉ sét nói chung tiền nào của đó
1396,neutral,negative,serious_negative_issue,product_quality,Chất lượng sản phẩm: veej sinh k thấy sạch Cũng k biết do hàng k tốt hay do máy giặt sạch k có gì vs,chất lượng sản phẩm veej sinh khong thấy sạch cũng khong biết do hàng khong tốt hay do máy giặt sạch khong có gì voi
1410,positive,neutral,mixed_or_mild_issue_neutral_overall,product_attribute,Đúng với mô tả: thảm đẹp hơi nhỏ Chất lượng sản phẩm: lau thấm hút tốt Giá khá hợp lý nhưng thảm hơi nhỏ 0:05,đúng với mô tả thảm đẹp hơi nhỏ chất lượng sản phẩm lau thấm hút tốt giá khá hợp lý nhưng thảm hơi nhỏ
1414,positive,neutral,mixed_or_mild_issue_neutral_overall,shipping_delivery,"Giao đủ hàng, thời gian giao hàng hơi chậm, hàng ok giá rẻ.... 0:57",giao đủ hàng thời gian giao hàng hơi chậm hàng ok giá rẻ
1430,positive,neutral,mixed_or_mild_issue_neutral_overall,no_issue,Cũng ok vừa số tiền 0:08,cũng ok vừa số tiền
1433,neutral,negative,serious_negative_issue,wrong_missing_item,Giao hàng hơi chậm và thiếu hàng nhưng bù lại sp ok chất lượng nên đánh giá 4 sao,giao hàng hơi chậm và thiếu hàng nhưng bù lại san pham ok chất lượng nên đánh giá 4 sao
1435,positive,neutral,mixed_or_mild_issue_neutral_overall,no_issue,"Phù hợp với giá tiền, giao hàng nhanh.",phù hợp với giá tiền giao hàng nhanh
1449,neutral,negative,serious_negative_issue,product_attribute,"thảm ok nhưng hơi bé quá, tg giao hàng ổn, đóng gói chưa tốt lắm đâu",thảm ok nhưng hơi bé quá tg giao hàng ổn đóng gói chưa tốt lắm đâu
1454,neutral,negative,serious_negative_issue,product_attribute,"Sp không giống hình, dùng tạm ổn.",san pham khong giống hình dùng tạm ổn
1455,negative,neutral,mixed_or_mild_issue_neutral_overall,product_attribute,Hơi nhỏ hơn lần trước mình giao,hơi nhỏ hơn lần trước mình giao
1462,neutral,negative,serious_negative_issue,no_issue,"Mùi hương: ko mùi Công dụng: máy mác sa nhẹ, cảm giác tê tê như có luồn điện, với giá cả này thì ok, nhỏ gọn đơn giản dễ sài 0:09",mùi hương khong mùi công dụng máy mác sa nhẹ cảm giác tê tê như có luồn điện với giá cả này thì ok nhỏ gọn đơn giản dễ sài
1463,neutral,negative,serious_negative_issue,seller_service,Mùi hương: có mùi nhựa Công dụng: giúp massage Shop gì mà không tư vấn kỹ càng gì hết tôi nhắn và số 0 trả lời để bị trừ 2 sau sản phẩm thì dùng ok nhưng tôi nói sớm nghe nè shop nàng trả lời tin nhắn của khách hàng nha shop ơi 0:23,mùi hương có mùi nhựa công dụng giúp massage shop gì mà khong tư vấn kỹ càng gì hết tôi nhắn và số 0 trả lời để bị trừ 2 sau sản phẩm thì dùng ok nhưng tôi nói sớm nghe nè shop nàng trả lời tin nhắn của khách hàng nha shop ơi
1468,negative,neutral,received_or_not_used_or_reward_review,product_quality,"Công dụng: massage mini Hàng giao đủ, tuy nhiên khi nhận thấy có 1 đốm ngã màu, mình chưa dùng máy này nên k biết như thế nào, nên nghĩ nó rò điện chỗ đấy, hỏi shop thì shop chỉ dạ, a rồi thôi chẳng giảo quyết được vướng mắc của khách hàng 0:15",công dụng massage mini hàng giao đủ tuy nhiên khi nhận thấy có 1 đốm ngã màu mình chưa dùng máy này nên khong biết như thế nào nên nghĩ nó rò điện chỗ đấy hỏi shop thì shop chỉ dạ a rồi thôi chẳng giảo quyết duoc vướng mắc của khách hàng
1471,neutral,negative,serious_negative_issue,product_quality,Công dụng: massaga Mùi hương: ko biết Mới về ko biết chỉnh cái để vô nó giựt như giựt điện vậy :]]]] 0:17,công dụng massaga mùi hương khong biết mới về khong biết chỉnh cái để vô nó giựt như giựt điện vậy
1500,positive,neutral,received_or_not_used_or_reward_review,no_issue,Sản phẩm rất đẹp nha mọi người. Mọi người lên bỏ tiền ra và mua đi ạ. Mình đánh giá để nhận xu lên mọi người không cần quan tâm đâu ạ. Cặp lên rất phù hợp với lứa tuổi bây giờ. Đi biển thì phải nói là đẹp chấm hết luôn ý ạj nói lại làm gì,sản phẩm rất đẹp nha mọi người mọi người lên bỏ tiền ra và mua đi ạ mình đánh giá để nhận xu lên mọi người khong cần quan tâm đâu ạ cặp lên rất phù hợp với lứa tuổi bây giờ đi biển thì phải nói là đẹp chấm hết luôn ý ạj nói lại làm gì
1501,negative,neutral,mixed_or_mild_issue_neutral_overall,product_quality,"Công dụng: massage Mùi hương: bình thường Ok đấy nhưng mà dán không dính nhé, dính không chắc 0:08",công dụng massage mùi hương bình thường ok đấy nhưng mà dán khong dính nhé dính khong chắc
1503,neutral,negative,serious_negative_issue,product_quality,Hỏng 1c 1 cái dùng đc cái dùng đc cx thích,hỏng 1c 1 cái dùng duoc cái dùng duoc cx thích
1505,negative,neutral,mixed_or_mild_issue_neutral_overall,product_quality,"Mua 2 cái thì 1 cái chảy nhiều keo nhớt, có vết như ảnh. Độ dính thấp nên bị giật đau Phải giữ miếng dán để nó dính đều mới dùng bình thường",mua 2 cái thì 1 cái chảy nhiều keo nhớt có vết như ảnh độ dính thấp nên bị giật đau phải giữ miếng dán để nó dính đều mới dùng bình thường
1507,neutral,negative,serious_negative_issue,product_quality,Công dụng: tít điện Mùi hương: không Sản phẩm có điện,công dụng tít điện mùi hương khong sản phẩm có điện
1512,neutral,negative,serious_negative_issue,product_quality,sài ổn mà hơi đau dùng lâu càng đau thêm,sài ổn mà hơi đau dùng lâu càng đau thêm
1527,negative,neutral,mixed_or_mild_issue_neutral_overall,product_quality,"1 miếng dán bị chạm điện, dán vào giật tưng tưng, sợ quá, vứt luôn. Máy massage cổ tạm ổn.",1 miếng dán bị chạm điện dán vào giật tưng tưng sợ quá vứt luôn máy massage cổ tạm ổn
1533,neutral,negative,serious_negative_issue,product_quality,Mùi hương: hàng bóc ra móp méo.xài thử thì cũng tạm ok,mùi hương hàng bóc ra móp méo xài thử thì cũng tạm ok
1555,neutral,negative,serious_negative_issue,product_quality,Mùi hương: bt Công dụng: bt Chân sạc kg tốt lắm. Chập chờn,mùi hương bt công dụng bt chân sạc kg tốt lắm chập chờn
1569,neutral,negative,serious_negative_issue,product_quality,"Sp cũng oke, mà máy lắc thấy cọc cạch hinhg như rơi con ốc ở trong. đơn vị vận chuyển giao hàng tệ hết chỗ ns. vận chuyển thì chậm, đơn ghi đang giao r cả ngày gồi chờ xong hôm sau ms giao. Vận chuyển thì móp hết cả hộp. Rất ghét GHN luôn",san pham cũng oke mà máy lắc thấy cọc cạch hinhg như rơi con ốc ở trong
1586,negative,neutral,mixed_or_mild_issue_neutral_overall,product_attribute,Đúng với mô tả: ko đúng lắm Chất liệu: vải Màu sắc: đen Sản phẩm hơi mỏng và hơi ngắn ko đc co giản tốt lắm 0:07,đúng với mô tả khong đúng lắm chất liệu vải màu sắc đen sản phẩm hơi mỏng và hơi ngắn khong duoc co giản tốt lắm
1592,neutral,negative,serious_negative_issue,product_attribute,Chất liệu: tốt Đúng với mô tả: hơi ngắn Màu sắc: đẹp Có bảo là có thật thì em không thích thì cứ việc mua lại của thế giới là của mình thì thấy có lẽ sẽ có những cái khác nhau mà thôi kệ,chất liệu tốt đúng với mô tả hơi ngắn màu sắc đẹp có bảo là có thật thì em khong thích thì cứ việc mua lại của thế giới là của mình thì thấy có lẽ sẽ có những cái khác nhau mà thôi kệ
1598,negative,neutral,mixed_or_mild_issue_neutral_overall,product_quality,"Chất liệu: vải,mỏng Tiền nào của nấy",chất liệu vải mỏng tiền nào của nấy
1612,neutral,negative,serious_negative_issue,product_attribute,Mỏng. Ngắn quá . Nói chung là chưa đc hài lòng lắm hình ảnh chỉ mang tính chất minh họa,mỏng ngắn quá nói chung là chưa duoc hài lòng lắm hình ảnh chỉ mang tính chất minh họa
1622,neutral,negative,serious_negative_issue,product_quality,dễ rách nhưng dùng tạm ổn,dễ rách nhưng dùng tạm ổn
1657,neutral,negative,serious_negative_issue,product_quality,"bút đỏ viết không đẹp, mực ra đậm quá lâu khô nữa bút xanh đỡ hơn 0:04",bút đỏ viết khong đẹp mực ra đậm quá lâu khô nữa bút xanh đỡ hơn
1706,neutral,negative,serious_negative_issue,wrong_missing_item,"Đúng với mô tả: ổn ổn, nhưng shop lấy bị thiếu",đúng với mô tả ổn ổn nhưng shop lấy bị thiếu
1710,negative,neutral,mixed_or_mild_issue_neutral_overall,product_quality,Bút viết thì bình thường thậm trí còn dễ tắc mực giá thành thì cao cũng xứng đáng 1*,bút viết thì bình thường thậm trí còn dễ tắc mực giá thành thì cao cũng xứng đáng 1 sao
1789,positive,neutral,mixed_or_mild_issue_neutral_overall,no_issue,Chất lượng sản phẩm: tốt Đúng với mô tả: đúng Giao hàng nhanh đóng gói cẩn thận sản phẩm phù hợp với giá tiền gdjwbalshkebsjmebslabb mà gì no đã đã họ dnn mà giờ mà v 0:06 3 xxh65wrcgr,chất lượng sản phẩm tốt đúng với mô tả đúng giao hàng nhanh đóng gói cẩn thận sản phẩm phù hợp với giá tiền gdjwbalshkebsjmebslabb mà gì no đã đã họ dnn mà giờ mà v
1831,positive,neutral,received_or_not_used_or_reward_review,no_issue,Chất lượng sản phẩm: vải oke ổn Đúng với mô tả: đúng mô tả phông vừa vặn (hình ảnh và video chỉ mang tính chất nhận xu),chất lượng sản phẩm vải oke ổn đúng với mô tả đúng mô tả phông vừa vặn hình ảnh và video chỉ mang tính chất nhận xu
