synthetic_id,page,review_text,cleaned_review,sentiment,issue,source
neutral_gen_0736,0,"Sờ thử thấy chất lượng ở mức trung bình, chưa sử dụng nên chưa nói trước được",sờ thử thấy chất lượng ở mức trung bình chưa sử dụng nên chưa nói trước duoc,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0737,0,Sản phẩm tới nơi rồi kích thước nhìn cũng vừa tạm đánh giá trung bình tạm để 4 sao,sản phẩm tới nơi rồi kích thước nhìn cũng vừa tạm đánh giá trung bình tạm để 4 sao,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0738,0,"Kích thước size hơi ôm, chất liệu mút, cảm nhận ban đầu bình thường",kích thước size hơi ôm chất liệu mút cảm nhận ban đầu bình thường,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0739,0,"Đơn tới nơi, ship ở mức ổn, sản phẩm chưa test 0:15",đơn tới nơi ship ở mức ổn sản phẩm chưa test 0 15,neutral,shipping_delivery,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0740,0,"Hàng nhận đủ, mới xem qua nên chưa rõ, chưa dùng thực tế đánh giá tạm vậy ạ",hàng nhận đủ mới xem qua nên chưa rõ chưa dùng thực tế đánh giá tạm vậy ạ,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0741,0,"Sạc màu đen, XL, nhìn ngoài bình thường, chưa thử lâu ạ",sạc màu đen xl nhìn ngoài bình thường chưa thử lâu ạ,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0742,0,"mới khui ra xem nên chỉ kiểm tra bên ngoài, nhìn bên ngoài bình thường đánh giá tạm vậy nha",mới khui ra xem nên chỉ kiểm tra bên ngoài nhìn bên ngoài bình thường đánh giá tạm vậy nha,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0743,0,Bao bì/Mẫu mã: bọc hàng ở mức tạm. Mình chưa dùng sản phẩm bên trong hình ảnh minh họa,bao bì mẫu mã bọc hàng ở mức tạm mình chưa dùng sản phẩm bên trong hình ảnh minh họa,neutral,packaging,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0744,0,"vừa nhận hôm qua, kích thước nhìn cũng vừa, dùng một thời gian mới biết đánh giá tạm vậy 0:10",vừa nhận hôm qua kích thước nhìn cũng vừa dùng một thời gian mới biết đánh giá tạm vậy 0 10,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0745,0,Hàng nhận đủ chất liệu sờ thử tạm được chưa dùng thực tế tạm để 4 sao 0:06,hàng nhận đủ chất liệu sờ thử tạm duoc chưa dùng thực tế tạm để 4 sao 0 06,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0746,0,"đúng mẫu đặt, màu trắng, mình mới kiểm tra sơ nên đánh giá tạm 0:10",đúng mẫu đặt màu trắng mình mới kiểm tra sơ nên đánh giá tạm 0 10,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0747,0,Màu sắc: tím Chất liệu: vải Đúng với mô tả: nhìn gần giống mô tả. Mới nhận nên chưa dùng thôi,màu sắc tím chất liệu vải đúng với mô tả nhìn gần giống mô tả mới nhận nên chưa dùng thôi,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0748,0,"nhận được chiều nay nên chỉ kiểm tra bên ngoài, bao bì nhìn bình thường tạm để 4 sao 0:10",nhận duoc chiều nay nên chỉ kiểm tra bên ngoài bao bì nhìn bình thường tạm để 4 sao 0 10,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0749,0,"Vở màu nâu, size vừa, nhìn ngoài bình thường, chưa thử lâu 0:15",vở màu nâu size vừa nhìn ngoài bình thường chưa thử lâu 0 15,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0750,0,abcxyz mình ghi nhận đã nhận hàng nhé,abcxyz mình ghi nhận đã nhận hàng nhé,neutral,spam_irrelevant,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0751,0,"Chất lượng sản phẩm: chưa rõ. vừa mở gói ra xem, mới nhận nên chưa đánh giá được nhiều",chất lượng sản phẩm chưa rõ vừa mở gói ra xem mới nhận nên chưa đánh giá duoc nhiều,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0752,0,"Form và màu nhìn ở mức chấp nhận được, cần mặc/dùng thêm mới biết nha",form và màu nhìn ở mức chấp nhận duoc cần mặc dùng thêm mới biết nha,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0753,0,"Gói hàng đơn giản, đủ sản phẩm, chưa sử dụng nên chưa đánh giá thêm",gói hàng đơn giản đủ sản phẩm chưa sử dụng nên chưa đánh giá thêm,neutral,packaging,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0754,0,"Dép màu nâu, M, nhìn ngoài bình thường, chưa thử lâu 0:10",dép màu nâu m nhìn ngoài bình thường chưa thử lâu 0 10,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0755,0,"Kích thước size hơi rộng, chất liệu da mềm, cảm nhận ban đầu bình thường",kích thước size hơi rộng chất liệu da mềm cảm nhận ban đầu bình thường,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0756,0,"Đúng mẫu đặt, màu be, mình mới kiểm tra sơ nên đánh giá tạm nha",đúng mẫu đặt màu be mình mới kiểm tra sơ nên đánh giá tạm nha,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0757,0,"đánh giá sau khi nhận hàng, chưa có trải nghiệm nhiều 0:06",đánh giá sau khi nhận hàng chưa có trải nghiệm nhiều 0 06,neutral,spam_irrelevant,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0758,0,"Sờ thử thấy chất lượng ở mức trung bình, chưa test kỹ nên tạm đánh giá vậy 0:06",sờ thử thấy chất lượng ở mức trung bình chưa test kỹ nên tạm đánh giá vậy 0 06,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0759,0,"Mình mua thử miếng dán, mới xem qua nên chưa rõ, chưa test kỹ nên tạm đánh giá vậy tạm để 4 sao 0:06",mình mua thử miếng dán mới xem qua nên chưa rõ chưa test kỹ nên tạm đánh giá vậy tạm để 4 sao 0 06,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0760,0,Vừa bóc ra xem chất lượng nhìn không có gì đặc biệt để dùng thêm hình ảnh minh họa,vừa bóc ra xem chất lượng nhìn khong có gì đặc biệt để dùng thêm hình ảnh minh họa,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0761,0,"Kích thước M, chất liệu kim loại, cảm nhận ban đầu bình thường hình ảnh minh họa",kích thước m chất liệu kim loại cảm nhận ban đầu bình thường hình ảnh minh họa,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0762,0,"Bình nước nhìn tạm, chất lượng cần dùng thêm mới biết 0:10",bình nước nhìn tạm chất lượng cần dùng thêm mới biết 0 10,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0763,0,Mũ nhìn tạm chất lượng cần dùng thêm mới biết 0:06,mũ nhìn tạm chất lượng cần dùng thêm mới biết 0 06,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0764,0,"Vở nhìn tạm, chất lượng cần dùng thêm mới biết 0:15",vở nhìn tạm chất lượng cần dùng thêm mới biết 0 15,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0765,0,Gói hàng đơn giản đủ sản phẩm chưa sử dụng nên chưa đánh giá thêm ạ,gói hàng đơn giản đủ sản phẩm chưa sử dụng nên chưa đánh giá thêm ạ,neutral,packaging,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0766,0,"sản phẩm tới nơi rồi, k có gì để nhận xét nhiều, tạm đánh giá trung bình ạ",sản phẩm tới nơi rồi khong có gì để nhận xét nhiều tạm đánh giá trung bình ạ,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0767,0,"Mới dùng thử áo một lần, cảm giác bình thường, chưa kết luận được 0:10",mới dùng thử áo một lần cảm giác bình thường chưa kết luận duoc 0 10,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0768,0,"mk mua thử sạc, form nhìn cơ bản, mk sẽ cập nhật nếu có vấn đề",mk mua thử sạc form nhìn cơ bản mk sẽ cập nhật nếu có vấn đề,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0769,0,"Đã nhận bánh tráng, đủ số lượng, mới nhận nên chưa đánh giá được nhiều tạm để 4 sao thôi",đã nhận bánh tráng đủ số lượng mới nhận nên chưa đánh giá duoc nhiều tạm để 4 sao thôi,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0770,0,"Đã nhận thảm, đủ số lượng, cần dùng thêm mới biết có bền ko thôi",đã nhận thảm đủ số lượng cần dùng thêm mới biết có bền khong thôi,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0771,0,"Sản phẩm tới nơi rồi, màu nhìn ngoài hơi khác ánh sáng, tạm đánh giá trung bình cho 4 sao trước thôi",sản phẩm tới nơi rồi màu nhìn ngoài hơi khác ánh sáng tạm đánh giá trung bình cho 4 sao trước thôi,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0772,0,"Hàng nhận đủ, giống ảnh khoảng tương đối, chưa dùng thực tế cho 4 sao trước nha",hàng nhận đủ giống ảnh khoảng tương đối chưa dùng thực tế cho 4 sao trước nha,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0773,0,"Mới dùng thử kem dưỡng một lần, cảm giác bình thường, chưa kết luận được",mới dùng thử kem dưỡng một lần cảm giác bình thường chưa kết luận duoc,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0774,0,"Mới dùng thử bánh tráng một lần, cảm giác bình thường, chưa kết luận được 0:10",mới dùng thử bánh tráng một lần cảm giác bình thường chưa kết luận duoc 0 10,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0775,0,Đơn tới nơi ship ở mức ổn sản phẩm chưa test ạ,đơn tới nơi ship ở mức ổn sản phẩm chưa test ạ,neutral,shipping_delivery,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0776,0,Màu sắc: hồng Chất liệu: nỉ Đúng với mô tả: cơ bản giống hình. Mới nhận nên chưa dùng,màu sắc hồng chất liệu nỉ đúng với mô tả cơ bản giống hình mới nhận nên chưa dùng,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0777,0,Đã nhận váy đủ số lượng chưa test kỹ nên tạm đánh giá vậy tạm để 4 sao,đã nhận váy đủ số lượng chưa test kỹ nên tạm đánh giá vậy tạm để 4 sao,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0778,0,"Đã nhận khẩu trang, đủ số lượng, chưa sử dụng nên chưa nói trước dc đánh giá tạm vậy",đã nhận khẩu trang đủ số lượng chưa sử dụng nên chưa nói trước duoc đánh giá tạm vậy,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0779,0,"vừa nhận hôm qua, hiện tại thấy tạm ổn, chưa sử dụng nên chưa nói trước được nha",vừa nhận hôm qua hiện tại thấy tạm ổn chưa sử dụng nên chưa nói trước duoc nha,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0780,0,"vở nhìn tạm, chất lượng cần dùng thêm mới biết",vở nhìn tạm chất lượng cần dùng thêm mới biết,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0781,0,nhận hàng rồi nên lên đánh giá trước thôi,nhận hàng rồi nên lên đánh giá trước thôi,neutral,spam_irrelevant,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0782,0,"nhận được chiều nay nên chỉ kiểm tra bên ngoài, cầm lên thấy ở mức ổn đánh giá tạm vậy hình ảnh minh họa",nhận duoc chiều nay nên chỉ kiểm tra bên ngoài cầm lên thấy ở mức ổn đánh giá tạm vậy hình ảnh minh họa,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0783,0,"Sản phẩm tới nơi rồi, không có gì để nhận xét nhiều, tạm đánh giá trung bình nhé",sản phẩm tới nơi rồi khong có gì để nhận xét nhiều tạm đánh giá trung bình nhé,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0784,0,"Chất lượng sản phẩm: chưa rõ. nhận dc chiều nay, mới nhận nên chưa đánh giá dc nhiều 0:10",chất lượng sản phẩm chưa rõ nhận duoc chiều nay mới nhận nên chưa đánh giá duoc nhiều 0 10,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0785,0,"Đã nhận son, đủ số lượng, cần dùng thêm mới biết có bền không",đã nhận son đủ số lượng cần dùng thêm mới biết có bền khong,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0786,0,"Sản phẩm tới nơi rồi, chất liệu sờ thử tạm được, tạm đánh giá trung bình cho 4 sao trước 0:10",sản phẩm tới nơi rồi chất liệu sờ thử tạm duoc tạm đánh giá trung bình cho 4 sao trước 0 10,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0787,0,Sờ thử thấy chất lượng ở mức trung bình mình sẽ cập nhật nếu có vấn đề,sờ thử thấy chất lượng ở mức trung bình mình sẽ cập nhật nếu có vấn đề,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0788,0,"Form và màu nhìn ở mức chấp nhận được, cần mặc/dùng thêm mới biết 0:10",form và màu nhìn ở mức chấp nhận duoc cần mặc dùng thêm mới biết 0 10,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0789,0,"hàng nhận đủ, bao bì nhìn bình thường, chưa dùng thực tế nhé",hàng nhận đủ bao bì nhìn bình thường chưa dùng thực tế nhé,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0790,0,Màu sắc: tím Chất liệu: silicon Đúng với mô tả: nhìn gần giống mô tả Mới nhận nên chưa dùng 0:15,màu sắc tím chất liệu silicon đúng với mô tả nhìn gần giống mô tả mới nhận nên chưa dùng 0 15,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0791,0,"Chưa dùng, đánh giá trước cho shop và nhận xu ạ",chưa dùng đánh giá trước cho shop và nhận xu ạ,neutral,spam_irrelevant,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0792,0,vừa mở gói ra xem nên chỉ kiểm tra bên ngoài kích thước nhìn cũng vừa cho 4 sao trước 0:10,vừa mở gói ra xem nên chỉ kiểm tra bên ngoài kích thước nhìn cũng vừa cho 4 sao trước 0 10,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0793,0,"Cáp sạc nhìn tạm, chất lượng cần dùng thêm mới biết thôi",cáp sạc nhìn tạm chất lượng cần dùng thêm mới biết thôi,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0794,0,"Tư vấn chưa nhiều nên mình chưa nhận xét được, hàng đã nhận ạ",tư vấn chưa nhiều nên mình chưa nhận xét duoc hàng đã nhận ạ,neutral,seller_service,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0795,0,"Đơn tới đúng khoảng dự kiến, hàng nhận đủ, chưa dùng 0:15",đơn tới đúng khoảng dự kiến hàng nhận đủ chưa dùng 0 15,neutral,shipping_delivery,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0796,0,Màu sắc: trắng Chất liệu: nhựa Đúng với mô tả: khá giống ảnh. Mới nhận nên chưa dùng 0:06,màu sắc trắng chất liệu nhựa đúng với mô tả khá giống ảnh mới nhận nên chưa dùng 0 06,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0797,0,"hàng mới tới, không có gì để nhận xét nhiều, cần dùng thêm mới biết có bền không",hàng mới tới khong có gì để nhận xét nhiều cần dùng thêm mới biết có bền khong,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0798,0,"Sản phẩm tới nơi rồi, mới xem qua nên chưa rõ, tạm đánh giá trung bình thôi",sản phẩm tới nơi rồi mới xem qua nên chưa rõ tạm đánh giá trung bình thôi,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0799,0,"Chưa dùng, đánh giá trước cho shop và nhận xu nhé",chưa dùng đánh giá trước cho shop và nhận xu nhé,neutral,spam_irrelevant,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0800,0,"Hộp đựng màu trắng, L, nhìn ngoài bình thường, chưa thử lâu",hộp đựng màu trắng l nhìn ngoài bình thường chưa thử lâu,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0801,0,mình mới kiểm tra sơ nên chỉ kiểm tra bên ngoài không có gì để nhận xét nhiều đánh giá tạm vậy,mình mới kiểm tra sơ nên chỉ kiểm tra bên ngoài khong có gì để nhận xét nhiều đánh giá tạm vậy,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0802,0,"Đã nhận nồi nhỏ, đủ số lượng, dùng thử vài hôm rồi tính tiếp đánh giá tạm vậy",đã nhận nồi nhỏ đủ số lượng dùng thử vài hôm rồi tính tiếp đánh giá tạm vậy,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0803,0,"Đúng mẫu đặt, màu hồng, mình mới kiểm tra sơ nên đánh giá tạm",đúng mẫu đặt màu hồng mình mới kiểm tra sơ nên đánh giá tạm,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0804,0,"Chất lượng sản phẩm: chưa rõ. mk mới kiểm tra sơ, mk sẽ cập nhật nếu có vấn đề thôi",chất lượng sản phẩm chưa rõ mk mới kiểm tra sơ mk sẽ cập nhật nếu có vấn đề thôi,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0805,0,"thời gian giao hàng bình thường, mình mới nhận nên chưa đánh giá sản phẩm 0:10",thời gian giao hàng bình thường mình mới nhận nên chưa đánh giá sản phẩm 0 10,neutral,shipping_delivery,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0806,0,aaaaaaaa mình ghi nhận đã nhận hàng hình ảnh minh họa,aaaaaaaa mình ghi nhận đã nhận hàng hình ảnh minh họa,neutral,spam_irrelevant,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0807,0,nhận hàng rồi nên lên đánh giá trước 0:06,nhận hàng rồi nên lên đánh giá trước 0 06,neutral,spam_irrelevant,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0808,0,"Đóng gói ở mức cơ bản, hàng bên trong chưa kiểm tra kỹ thôi",đóng gói ở mức cơ bản hàng bên trong chưa kiểm tra kỹ thôi,neutral,packaging,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0809,0,"Hàng nhận đủ, giống ảnh khoảng tương đối, chưa dùng thực tế 0:15",hàng nhận đủ giống ảnh khoảng tương đối chưa dùng thực tế 0 15,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0810,0,"Đã nhận tai nghe, đủ số lượng, mình sẽ cập nhật nếu có vấn đề tạm để 4 sao",đã nhận tai nghe đủ số lượng mình sẽ cập nhật nếu có vấn đề tạm để 4 sao,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0811,0,"kích thước size nhỏ, chất liệu da mềm, cảm nhận ban đầu bình thường",kích thước size nhỏ chất liệu da mềm cảm nhận ban đầu bình thường,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0812,0,"Đã nhận móc treo, đủ số lượng, dùng một thời gian mới biết đánh giá tạm vậy hình ảnh minh họa",đã nhận móc treo đủ số lượng dùng một thời gian mới biết đánh giá tạm vậy hình ảnh minh họa,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0813,0,Hàng nhận đủ cầm lên thấy ở mức ổn chưa dùng thực tế nha,hàng nhận đủ cầm lên thấy ở mức ổn chưa dùng thực tế nha,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0814,0,"video không liên quan, mình mới nhận hàng",video khong liên quan mình mới nhận hàng,neutral,spam_irrelevant,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0815,0,Màu sắc: ghi Chất liệu: nỉ Đúng với mô tả: đúng tương đối. Mới nhận nên chưa dùng hình ảnh minh họa,màu sắc ghi chất liệu nỉ đúng với mô tả đúng tương đối mới nhận nên chưa dùng hình ảnh minh họa,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0816,0,"Mình mua thử bánh tráng, giống ảnh khoảng tương đối, cần dùng thêm mới biết có bền không đánh giá tạm vậy 0:15",mình mua thử bánh tráng giống ảnh khoảng tương đối cần dùng thêm mới biết có bền khong đánh giá tạm vậy 0 15,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0817,0,màu sắc: nâu chất liệu: nỉ đúng với mô tả: khá giống ảnh. mới nhận nên chưa dùng ạ,màu sắc nâu chất liệu nỉ đúng với mô tả khá giống ảnh mới nhận nên chưa dùng ạ,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0818,0,"đánh giá để nhận xu, chưa dùng nên chưa biết",đánh giá để nhận xu chưa dùng nên chưa biết,neutral,spam_irrelevant,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0819,0,"Giá không quá cao, sản phẩm mới nhận nên chưa biết lâu dài ạ",giá khong quá cao sản phẩm mới nhận nên chưa biết lâu dài ạ,neutral,price_value,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0820,0,"Sờ thử thấy chất lượng ở mức trung bình, cần dùng thêm mới biết có bền không 0:15",sờ thử thấy chất lượng ở mức trung bình cần dùng thêm mới biết có bền khong 0 15,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0821,0,Đúng mẫu đặt màu đen mình mới kiểm tra sơ nên đánh giá tạm,đúng mẫu đặt màu đen mình mới kiểm tra sơ nên đánh giá tạm,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0822,0,"hàng nhận đủ, giống ảnh khoảng tương đối, chưa dùng thực tế thôi",hàng nhận đủ giống ảnh khoảng tương đối chưa dùng thực tế thôi,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0823,0,"mới khui ra xem, mới xem qua nên chưa rõ, mới nhận nên chưa đánh giá được nhiều cho 4 sao trước hình ảnh minh họa",mới khui ra xem mới xem qua nên chưa rõ mới nhận nên chưa đánh giá duoc nhiều cho 4 sao trước hình ảnh minh họa,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0824,0,"vừa nhận hôm qua, kích thước nhìn cũng vừa, chưa sử dụng nên chưa nói trước được tạm để 4 sao thôi",vừa nhận hôm qua kích thước nhìn cũng vừa chưa sử dụng nên chưa nói trước duoc tạm để 4 sao thôi,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0825,0,"sp tới nơi rồi, k có gì để nhận xét nhiều, tạm đánh giá trung bình cho 4 sao trước 0:15",sp tới nơi rồi khong có gì để nhận xét nhiều tạm đánh giá trung bình cho 4 sao trước 0 15,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0826,0,Kích thước size hơi ôm chất liệu len cảm nhận ban đầu bình thường thôi,kích thước size hơi ôm chất liệu len cảm nhận ban đầu bình thường thôi,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0827,0,"nhận được chiều nay nên chỉ kiểm tra bên ngoài, màu nhìn ngoài hơi khác ánh sáng đánh giá tạm vậy thôi",nhận duoc chiều nay nên chỉ kiểm tra bên ngoài màu nhìn ngoài hơi khác ánh sáng đánh giá tạm vậy thôi,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0828,0,"Shop xác nhận đơn như mọi lần, hàng mới nhận nên chưa đánh giá thêm ạ",shop xác nhận đơn như mọi lần hàng mới nhận nên chưa đánh giá thêm ạ,neutral,seller_service,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0829,0,"Hộp nhận được hơi móp nhẹ, sản phẩm bên trong nhìn vẫn bình thường 0:15",hộp nhận duoc hơi móp nhẹ sản phẩm bên trong nhìn vẫn bình thường 0 15,neutral,packaging,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0830,0,"mình mới kiểm tra sơ, bao bì nhìn bình thường, để dùng thêm rồi đánh giá sau đánh giá tạm vậy",mình mới kiểm tra sơ bao bì nhìn bình thường để dùng thêm rồi đánh giá sau đánh giá tạm vậy,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0831,0,"nhận đc chiều nay, màu nhìn ngoài hơi khác ánh sáng, mình sẽ cập nhật nếu có vấn đề",nhận duoc chiều nay màu nhìn ngoài hơi khác ánh sáng mình sẽ cập nhật nếu có vấn đề,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0832,0,"Giá không quá cao, sản phẩm mới nhận nên chưa biết lâu dài 0:10",giá khong quá cao sản phẩm mới nhận nên chưa biết lâu dài 0 10,neutral,price_value,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0833,0,"chất lượng sản phẩm: chưa rõ. nhận dc chiều nay, chưa sử dụng nên chưa nói trước dc nhé",chất lượng sản phẩm chưa rõ nhận duoc chiều nay chưa sử dụng nên chưa nói trước duoc nhé,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0834,0,Màu sắc: xanh than Chất liệu: mút Đúng với mô tả: nhìn gần giống mô tả. Mới nhận nên chưa dùng 0:15,màu sắc xanh than chất liệu mút đúng với mô tả nhìn gần giống mô tả mới nhận nên chưa dùng 0 15,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0835,0,"Sản phẩm tới nơi rồi, giống ảnh khoảng tương đối, tạm đánh giá trung bình",sản phẩm tới nơi rồi giống ảnh khoảng tương đối tạm đánh giá trung bình,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0836,0,"Mới dùng thử bánh tráng một lần, cảm giác bình thường, chưa kết luận dc nhé",mới dùng thử bánh tráng một lần cảm giác bình thường chưa kết luận duoc nhé,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0837,0,"mk mua thử kẹp tóc, màu nhìn ngoài hơi khác ánh sáng, dùng thử vài hôm rồi tính tiếp hình ảnh minh họa",mk mua thử kẹp tóc màu nhìn ngoài hơi khác ánh sáng dùng thử vài hôm rồi tính tiếp hình ảnh minh họa,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0838,0,"mình mua thử cáp sạc, nhìn bên ngoài bt, để dùng thêm rồi đánh giá sau tạm để 4 sao 0:10",mình mua thử cáp sạc nhìn bên ngoài bt để dùng thêm rồi đánh giá sau tạm để 4 sao 0 10,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0839,0,"Sản phẩm tới nơi rồi, mới xem qua nên chưa rõ, tạm đánh giá trung bình cho 4 sao trước 0:06",sản phẩm tới nơi rồi mới xem qua nên chưa rõ tạm đánh giá trung bình cho 4 sao trước 0 06,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
