review_id,review_text,sentiment_label,issue_label,is_multi_topic,secondary_issue,comment_type,processed_text
RV0839,Sản phẩm có vấn đề nhưng đổ lỗi cho khách.,Negative,customer_service,no,,normal,sản phẩm có vấn đề nhưng đổ lỗi cho khách
RV0840,"quần jean mùi dễ chịu, giao đúng hẹn, bao bì sạch sẽ.",Positive,no_issue,no,,normal,quần jean mùi dễ chịu giao đúng hẹn bao bì sạch sẽ
RV0841,"Cảm giác mua sale nhưng vẫn đắt, giá trị nhận lại chưa ổn.",Negative,price,no,,normal,cảm giác mua sale nhưng vẫn đắt giá trị nhận lại chưa ổn
RV0842,"Đơn giao hơi chậm, thêm nữa thái độ phản hồi khó chịu nên mình không hài lòng.",Negative,customer_service,yes,delivery,mixed_topic,đơn giao hơi chậm thêm nữa thái độ phản hồi khó chịu nên mình không hài lòng
RV0843,"Gói hàng ổn, ship khá nhanh, sản phẩm màu đẹp.",Positive,no_issue,no,,normal,gói hàng ổn ship khá nhanh sản phẩm màu đẹp
RV0844,"Shop tư vấn được nhưng gói hàng nhìn rất cũ, không xứng với giá. Mình ghi nhận như vậy.",Negative,packaging,yes,price,mixed_topic,shop tư vấn được nhưng gói hàng nhìn rất cũ không xứng với giá mình ghi nhận như vậy
RV0845,"Bao bì nhìn được nhưng mũ bảo hiểm dùng được một lúc là hỏng, mình vẫn phải đánh giá thấp.",Negative,product_quality,yes,packaging,mixed_topic,bao bì nhìn được nhưng mũ bảo hiểm dùng được một lúc là hỏng mình vẫn phải đánh giá thấp
RV0846,"Hàng chuẩn, mùi dễ chịu, bên bán đổi trả rõ ràng nên mình hài lòng.",Positive,no_issue,no,,normal,hàng chuẩn mùi dễ chịu bên bán đổi trả rõ ràng nên mình hài lòng
RV0847,"áo màu đẹp, giao nhanh, niêm phong kỹ.",Positive,no_issue,no,,normal,áo màu đẹp giao nhanh niêm phong kỹ
RV0848,"giao sai size, không đúng với lựa chọn ban đầu. Mình ghi nhận như vậy.",Negative,wrong_item,no,,normal,giao sai size không đúng với lựa chọn ban đầu mình ghi nhận như vậy
RV0849,"Mình mua máy xay, thấy hoạt động tốt, bên bán đổi trả rõ ràng.",Positive,no_issue,no,,normal,mình mua máy xay thấy hoạt động tốt bên bán đổi trả rõ ràng
RV0850,"đóng gói sơ sài, may là bình nước chưa hỏng hẳn.",Negative,packaging,no,,normal,đóng gói sơ sài may là bình nước chưa hỏng hẳn
RV0851,Cho đủ chữ để nhận thưởng. Mình ghi nhận như vậy.,Neutral,spam_or_irrelevant,no,,spam_xu,cho đủ chữ để nhận thưởng mình ghi nhận như vậy
RV0852,"Trải nghiệm chăm sóc khách hàng kém, tư vấn không rõ ràng.",Negative,customer_service,no,,normal,trải nghiệm chăm sóc khách hàng kém tư vấn không rõ ràng
RV0853,bình nước nhìn ngoài được nhưng thực tế không hoạt động.,Negative,product_quality,no,,normal,bình nước nhìn ngoài được nhưng thực tế không hoạt động
RV0854,"Mình cần dùng gấp mà giao quá chậm, trải nghiệm không tốt. Hy vọng lần sau tốt hơn.",Negative,delivery,no,,normal,mình cần dùng gấp mà giao quá chậm trải nghiệm không tốt hy vọng lần sau tốt hơn
RV0855,Tạm Hy vọng lần sau tốt hơn.,Neutral,spam_or_irrelevant,no,,too_short,tạm hy vọng lần sau tốt hơn
RV0856,balo thì tạm ổn nhưng đơn hàng vận chuyển chậm hơn dự kiến.,Negative,delivery,no,,normal,balo thì tạm ổn nhưng đơn hàng vận chuyển chậm hơn dự kiến
RV0857,"Không hài lòng vì nhận nhầm đơn của người khác, phải mất công đổi trả.",Negative,wrong_item,no,,normal,không hài lòng vì nhận nhầm đơn của người khác phải mất công đổi trả
RV0858,"Rất thích kem dưỡng, đúng mô tả, phù hợp với nhu cầu.",Positive,no_issue,no,,normal,rất thích kem dưỡng đúng mô tả phù hợp với nhu cầu
RV0859,"Khâu đóng gói kém, gói hàng nhìn rất cũ. Mình ghi nhận như vậy.",Negative,packaging,no,,normal,khâu đóng gói kém gói hàng nhìn rất cũ mình ghi nhận như vậy
RV0860,"giày đẹp hơn mong đợi, đóng đơn nhanh, giá cũng hợp lý.",Positive,no_issue,no,,normal,giày đẹp hơn mong đợi đóng đơn nhanh giá cũng hợp lý
RV0861,"Sản phẩm dùng ổn, hộp còn nguyên, lần sau sẽ ủng hộ tiếp.",Positive,no_issue,no,,normal,sản phẩm dùng ổn hộp còn nguyên lần sau sẽ ủng hộ tiếp
RV0862,"Nhận hàng xong mới thấy mũ bảo hiểm không giống mô tả, không muốn mua lại.",Negative,product_quality,no,,normal,nhận hàng xong mới thấy mũ bảo hiểm không giống mô tả không muốn mua lại
RV0863,"Không hài lòng vì thiếu phụ kiện, phải mất công đổi trả. Mình ghi nhận như vậy.",Negative,wrong_item,no,,normal,không hài lòng vì thiếu phụ kiện phải mất công đổi trả mình ghi nhận như vậy
RV0864,"Gói hàng ổn, nhận hàng sớm, sản phẩm rất đáng tiền.",Positive,no_issue,no,,normal,gói hàng ổn nhận hàng sớm sản phẩm rất đáng tiền
RV0865,"Shop trả lời ổn nhưng son mùi rất khó chịu, giao quá chậm.",Negative,product_quality,yes,customer_service,mixed_topic,shop trả lời ổn nhưng son mùi rất khó chịu giao quá chậm
RV0866,"giao sai size, không đúng với lựa chọn ban đầu.",Negative,wrong_item,no,,normal,giao sai size không đúng với lựa chọn ban đầu
RV0867,"Nhận hàng xong mới thấy máy xay chất lượng kém, không muốn mua lại.",Negative,product_quality,no,,normal,nhận hàng xong mới thấy máy xay chất lượng kém không muốn mua lại
RV0868,"giày bị lỗi, mình khá thất vọng. Mình ghi nhận như vậy.",Negative,product_quality,no,,normal,giày bị lỗi mình khá thất vọng mình ghi nhận như vậy
RV0869,"Sản phẩm mùi dễ chịu, bọc chống sốc tốt, lần sau sẽ ủng hộ tiếp. Mình ghi nhận như vậy.",Positive,no_issue,no,,normal,sản phẩm mùi dễ chịu bọc chống sốc tốt lần sau sẽ ủng hộ tiếp mình ghi nhận như vậy
RV0870,"Mình cần dùng gấp mà giao quá chậm, trải nghiệm không tốt. Mình ghi nhận như vậy.",Negative,delivery,no,,normal,mình cần dùng gấp mà giao quá chậm trải nghiệm không tốt mình ghi nhận như vậy
RV0871,"Hàng chuẩn, xài mượt, bên bán nhắn tin lịch sự nên mình hài lòng.",Positive,no_issue,no,,normal,hàng chuẩn xài mượt bên bán nhắn tin lịch sự nên mình hài lòng
RV0872,"Gói hàng ổn, đóng đơn nhanh, sản phẩm xài mượt. Hy vọng lần sau tốt hơn.",Positive,no_issue,no,,normal,gói hàng ổn đóng đơn nhanh sản phẩm xài mượt hy vọng lần sau tốt hơn
RV0873,Đơn này bị lỗi phân loại: giao sai size. Mình ghi nhận như vậy.,Negative,wrong_item,no,,normal,đơn này bị lỗi phân loại giao sai size mình ghi nhận như vậy
RV0874,"Gói hàng ổn, giao đúng hẹn, sản phẩm hoạt động tốt. Mình ghi nhận như vậy.",Positive,no_issue,no,,normal,gói hàng ổn giao đúng hẹn sản phẩm hoạt động tốt mình ghi nhận như vậy
RV0875,"Hàng chuẩn, đúng mô tả, shop đổi trả rõ ràng nên mình hài lòng. Mình ghi nhận như vậy.",Positive,no_issue,no,,normal,hàng chuẩn đúng mô tả shop đổi trả rõ ràng nên mình hài lòng mình ghi nhận như vậy
RV0876,"Rất thích mũ bảo hiểm, rất đáng tiền, phù hợp với nhu cầu.",Positive,no_issue,no,,normal,rất thích mũ bảo hiểm rất đáng tiền phù hợp với nhu cầu
RV0877,"đèn học đẹp hơn mong đợi, ship khá nhanh, giá cũng hợp lý.",Positive,no_issue,no,,normal,đèn học đẹp hơn mong đợi ship khá nhanh giá cũng hợp lý
RV0878,Ổn Mình ghi nhận như vậy.,Neutral,spam_or_irrelevant,no,,too_short,ổn mình ghi nhận như vậy
RV0879,"quần jean đẹp hơn mong đợi, đóng đơn nhanh, giá cũng hợp lý.",Positive,no_issue,no,,normal,quần jean đẹp hơn mong đợi đóng đơn nhanh giá cũng hợp lý
RV0880,"Mình muốn đổi size nhưng tư vấn không rõ ràng, trải nghiệm rất tệ.",Negative,customer_service,yes,wrong_item,mixed_topic,mình muốn đổi size nhưng tư vấn không rõ ràng trải nghiệm rất tệ
RV0881,"bàn phím dùng được một lúc là hỏng, mình khá thất vọng.",Negative,product_quality,no,,normal,bàn phím dùng được một lúc là hỏng mình khá thất vọng
RV0882,"bình nước dùng được một lúc là hỏng, mình khá thất vọng.",Negative,product_quality,no,,normal,bình nước dùng được một lúc là hỏng mình khá thất vọng
RV0883,Mình không hài lòng vì nhắn tin không ai trả lời.,Negative,customer_service,no,,normal,mình không hài lòng vì nhắn tin không ai trả lời
RV0884,"Sản phẩm xài mượt, đóng gói cẩn thận, lần sau sẽ ủng hộ tiếp.",Positive,no_issue,no,,normal,sản phẩm xài mượt đóng gói cẩn thận lần sau sẽ ủng hộ tiếp
RV0885,"Sản phẩm dùng ổn, niêm phong kỹ, lần sau sẽ ủng hộ tiếp. Mình ghi nhận như vậy.",Positive,no_issue,no,,normal,sản phẩm dùng ổn niêm phong kỹ lần sau sẽ ủng hộ tiếp mình ghi nhận như vậy
RV0886,váy thì tạm ổn nhưng đơn hàng vận chuyển chậm hơn dự kiến.,Negative,delivery,no,,normal,váy thì tạm ổn nhưng đơn hàng vận chuyển chậm hơn dự kiến
RV0887,"Đã dùng vài ngày, khăn tắm xài mượt, không có lỗi gì.",Positive,no_issue,no,,normal,đã dùng vài ngày khăn tắm xài mượt không có lỗi gì
RV0888,"Mình mua balo, thấy dùng ổn, bên bán đổi trả rõ ràng.",Positive,no_issue,no,,normal,mình mua balo thấy dùng ổn bên bán đổi trả rõ ràng
RV0889,"Nhận đèn học mà bao bì rách, nhìn rất thiếu chuyên nghiệp.",Negative,packaging,no,,normal,nhận đèn học mà bao bì rách nhìn rất thiếu chuyên nghiệp
RV0890,"ốp điện thoại màu đẹp, đóng đơn nhanh, bao bì sạch sẽ.",Positive,no_issue,no,,normal,ốp điện thoại màu đẹp đóng đơn nhanh bao bì sạch sẽ
RV0891,aaaaaaaaaaaa Mình đánh giá theo đơn này.,Neutral,spam_or_irrelevant,no,,random_text,aaaaaaaaaaaa mình đánh giá theo đơn này
RV0892,Hàng không tệ nhưng hàng bị kẹt ở kho nên mình đánh giá thấp.,Negative,delivery,no,,normal,hàng không tệ nhưng hàng bị kẹt ở kho nên mình đánh giá thấp
RV0893,Với mức giá này thì giá tăng bất thường. Đây là trải nghiệm cá nhân.,Negative,price,no,,normal,với mức giá này thì giá tăng bất thường đây là trải nghiệm cá nhân
RV0894,"Mình thấy mua sale nhưng vẫn đắt, nên chưa muốn mua lại. Mình ghi nhận như vậy.",Negative,price,no,,normal,mình thấy mua sale nhưng vẫn đắt nên chưa muốn mua lại mình ghi nhận như vậy
RV0895,"hộp ướt, may là váy chưa hỏng hẳn.",Negative,packaging,no,,normal,hộp ướt may là váy chưa hỏng hẳn
RV0896,"Gói hàng ổn, ship khá nhanh, sản phẩm màu đẹp. Hy vọng lần sau tốt hơn.",Positive,no_issue,no,,normal,gói hàng ổn ship khá nhanh sản phẩm màu đẹp hy vọng lần sau tốt hơn
RV0897,"Hàng chuẩn, xài mượt, bên bán hỗ trợ tốt nên mình hài lòng. Mình ghi nhận như vậy.",Positive,no_issue,no,,normal,hàng chuẩn xài mượt bên bán hỗ trợ tốt nên mình hài lòng mình ghi nhận như vậy
RV0898,"gửi nhầm sản phẩm, bao bì lại còn bị rách.",Negative,wrong_item,yes,packaging,mixed_topic,gửi nhầm sản phẩm bao bì lại còn bị rách
RV0899,"Mình cần dùng gấp mà shipper giao nhầm giờ, trải nghiệm không tốt.",Negative,delivery,no,,normal,mình cần dùng gấp mà shipper giao nhầm giờ trải nghiệm không tốt
RV0900,quần jean thì tạm ổn nhưng đơn hàng mã vận đơn cập nhật sai.,Negative,delivery,no,,normal,quần jean thì tạm ổn nhưng đơn hàng mã vận đơn cập nhật sai
RV0901,"Hàng chuẩn, dùng ổn, cửa hàng đổi trả rõ ràng nên mình hài lòng.",Positive,no_issue,no,,normal,hàng chuẩn dùng ổn cửa hàng đổi trả rõ ràng nên mình hài lòng
RV0902,"Nhận hàng xong mới thấy đồng hồ pin tụt nhanh, không muốn mua lại.",Negative,product_quality,no,,normal,nhận hàng xong mới thấy đồng hồ pin tụt nhanh không muốn mua lại
RV0903,good good good xu xu xu Đây là trải nghiệm cá nhân.,Neutral,spam_or_irrelevant,no,,spam_xu,good good good xu xu xu đây là trải nghiệm cá nhân
RV0904,"Rất thích đồng hồ, rất đáng tiền, phù hợp với nhu cầu.",Positive,no_issue,no,,normal,rất thích đồng hồ rất đáng tiền phù hợp với nhu cầu
RV0905,"Hàng chuẩn, chất lượng tốt, người bán phản hồi nhanh nên mình hài lòng.",Positive,no_issue,no,,normal,hàng chuẩn chất lượng tốt người bán phản hồi nhanh nên mình hài lòng
RV0906,"Mình cần dùng gấp mà trễ hẹn nhiều ngày, trải nghiệm không tốt. Mình ghi nhận như vậy.",Negative,delivery,no,,normal,mình cần dùng gấp mà trễ hẹn nhiều ngày trải nghiệm không tốt mình ghi nhận như vậy
RV0907,Shop cần kiểm tra đơn kỹ hơn vì thiếu số lượng. Mình ghi nhận như vậy.,Negative,wrong_item,no,,normal,shop cần kiểm tra đơn kỹ hơn vì thiếu số lượng mình ghi nhận như vậy
RV0908,Đơn này bị lỗi phân loại: giao sai màu.,Negative,wrong_item,no,,normal,đơn này bị lỗi phân loại giao sai màu
RV0909,Chưa dùng nên chưa biết chất lượng thế nào. Hy vọng lần sau tốt hơn.,Neutral,spam_or_irrelevant,no,,not_used,chưa dùng nên chưa biết chất lượng thế nào hy vọng lần sau tốt hơn
RV0910,"mũ bảo hiểm mùi rất khó chịu, mình khá thất vọng.",Negative,product_quality,no,,normal,mũ bảo hiểm mùi rất khó chịu mình khá thất vọng
RV0911,"kem dưỡng rất đáng tiền, ship khá nhanh, hộp còn nguyên.",Positive,no_issue,no,,normal,kem dưỡng rất đáng tiền ship khá nhanh hộp còn nguyên
RV0913,"Hàng đúng loại nhưng hộp bị móp, làm mình lo sản phẩm bị hỏng.",Negative,packaging,yes,no_issue,mixed_topic,hàng đúng loại nhưng hộp bị móp làm mình lo sản phẩm bị hỏng
RV0914,"đồng hồ hoạt động tốt, giao đúng hẹn, đóng gói cẩn thận.",Positive,no_issue,no,,normal,đồng hồ hoạt động tốt giao đúng hẹn đóng gói cẩn thận
RV0915,"Mình mua son, thấy vải đẹp, shop hỗ trợ tốt.",Positive,no_issue,no,,normal,mình mua son thấy vải đẹp shop hỗ trợ tốt
RV0916,"váy dùng được một lúc là hỏng, mình khá thất vọng.",Negative,product_quality,no,,normal,váy dùng được một lúc là hỏng mình khá thất vọng
RV0917,"quần jean tạm dùng được nhưng giá niêm yết gây hiểu nhầm, đóng gói cũng sơ sài.",Negative,price,yes,packaging,mixed_topic,quần jean tạm dùng được nhưng giá niêm yết gây hiểu nhầm đóng gói cũng sơ sài
RV0918,"Nhận mũ bảo hiểm mà gói hàng nhìn rất cũ, nhìn rất thiếu chuyên nghiệp.",Negative,packaging,no,,normal,nhận mũ bảo hiểm mà gói hàng nhìn rất cũ nhìn rất thiếu chuyên nghiệp
RV0919,Với mức giá này thì không đáng tiền.,Negative,price,no,,normal,với mức giá này thì không đáng tiền
RV0920,Chưa dùng nên chưa biết chất lượng thế nào. Mình đánh giá theo đơn này.,Neutral,spam_or_irrelevant,no,,not_used,chưa dùng nên chưa biết chất lượng thế nào mình đánh giá theo đơn này
RV0921,ốp điện thoại nhìn ngoài được nhưng thực tế âm thanh rè. Mình ghi nhận như vậy.,Negative,product_quality,no,,normal,ốp điện thoại nhìn ngoài được nhưng thực tế âm thanh rè mình ghi nhận như vậy
RV0922,"Đã dùng vài ngày, đèn học màu đẹp, không có lỗi gì.",Positive,no_issue,no,,normal,đã dùng vài ngày đèn học màu đẹp không có lỗi gì
RV0923,Sản phẩm bên trong tạm ổn nhưng sản phẩm bị trầy do gói kém. Mình ghi nhận như vậy.,Negative,packaging,no,,normal,sản phẩm bên trong tạm ổn nhưng sản phẩm bị trầy do gói kém mình ghi nhận như vậy
RV0924,"Khâu đóng gói kém, bao bì rách.",Negative,packaging,no,,normal,khâu đóng gói kém bao bì rách
RV0925,Shop cần kiểm tra đơn kỹ hơn vì thiếu phụ kiện. Hy vọng lần sau tốt hơn.,Negative,wrong_item,no,,normal,shop cần kiểm tra đơn kỹ hơn vì thiếu phụ kiện hy vọng lần sau tốt hơn
RV0926,"Sản phẩm màu đẹp, niêm phong kỹ, lần sau sẽ ủng hộ tiếp.",Positive,no_issue,no,,normal,sản phẩm màu đẹp niêm phong kỹ lần sau sẽ ủng hộ tiếp
RV0927,"Rất thích váy, rất đáng tiền, phù hợp với nhu cầu.",Positive,no_issue,no,,normal,rất thích váy rất đáng tiền phù hợp với nhu cầu
RV0928,Với mức giá này thì giá tăng bất thường.,Negative,price,no,,normal,với mức giá này thì giá tăng bất thường
RV0929,"Rất thích bình nước, hoạt động tốt, phù hợp với nhu cầu.",Positive,no_issue,no,,normal,rất thích bình nước hoạt động tốt phù hợp với nhu cầu
RV0930,"Giao khá nhanh nhưng đặt mẫu khác nhưng nhận mẫu này, shop xử lý đổi trả chậm.",Negative,wrong_item,yes,customer_service,mixed_topic,giao khá nhanh nhưng đặt mẫu khác nhưng nhận mẫu này shop xử lý đổi trả chậm
RV0931,"Sản phẩm dùng ổn, niêm phong kỹ, lần sau sẽ ủng hộ tiếp.",Positive,no_issue,no,,normal,sản phẩm dùng ổn niêm phong kỹ lần sau sẽ ủng hộ tiếp
RV0932,"chuột máy tính đẹp hơn mong đợi, đóng đơn nhanh, giá cũng hợp lý.",Positive,no_issue,no,,normal,chuột máy tính đẹp hơn mong đợi đóng đơn nhanh giá cũng hợp lý
RV0933,Mua hộ nên không rõ sản phẩm ra sao. Hy vọng lần sau tốt hơn.,Neutral,spam_or_irrelevant,no,,not_used,mua hộ nên không rõ sản phẩm ra sao hy vọng lần sau tốt hơn
RV0934,Không có gì để nhận xét.,Neutral,spam_or_irrelevant,no,,irrelevant,không có gì để nhận xét
RV0935,"Sản phẩm hoạt động tốt, bao bì sạch sẽ, lần sau sẽ ủng hộ tiếp. Mình ghi nhận như vậy.",Positive,no_issue,no,,normal,sản phẩm hoạt động tốt bao bì sạch sẽ lần sau sẽ ủng hộ tiếp mình ghi nhận như vậy
RV0936,"Mình muốn đổi size nhưng hứa gọi lại nhưng không gọi, trải nghiệm rất tệ.",Negative,customer_service,yes,wrong_item,mixed_topic,mình muốn đổi size nhưng hứa gọi lại nhưng không gọi trải nghiệm rất tệ
RV0937,Sản phẩm có vấn đề nhưng hứa gọi lại nhưng không gọi.,Negative,customer_service,no,,normal,sản phẩm có vấn đề nhưng hứa gọi lại nhưng không gọi
RV0938,"Sản phẩm chất lượng tốt, bao bì sạch sẽ, lần sau sẽ ủng hộ tiếp.",Positive,no_issue,no,,normal,sản phẩm chất lượng tốt bao bì sạch sẽ lần sau sẽ ủng hộ tiếp
RV0939,"nhận nhầm đơn của người khác, không đúng với lựa chọn ban đầu.",Negative,wrong_item,no,,normal,nhận nhầm đơn của người khác không đúng với lựa chọn ban đầu
RV0940,Mình đặt khăn tắm nhưng shop giao sai size.,Negative,wrong_item,no,,normal,mình đặt khăn tắm nhưng shop giao sai size
RV0941,"Rất thích balo, rất đáng tiền, phù hợp với nhu cầu.",Positive,no_issue,no,,normal,rất thích balo rất đáng tiền phù hợp với nhu cầu
RV0942,"Dùng thử bình nước thì thấy không giống mô tả, cần kiểm tra chất lượng kỹ hơn.",Negative,product_quality,no,,normal,dùng thử bình nước thì thấy không giống mô tả cần kiểm tra chất lượng kỹ hơn
RV0943,"Mình mua tai nghe, thấy chất lượng tốt, bên bán hỗ trợ tốt.",Positive,no_issue,no,,normal,mình mua tai nghe thấy chất lượng tốt bên bán hỗ trợ tốt
RV0944,"giày đẹp hơn mong đợi, ship khá nhanh, giá cũng hợp lý.",Positive,no_issue,no,,normal,giày đẹp hơn mong đợi ship khá nhanh giá cũng hợp lý
RV0945,Mình không hài lòng vì tem niêm phong bị bung khi nhận hàng.,Negative,packaging,no,,normal,mình không hài lòng vì tem niêm phong bị bung khi nhận hàng
RV0946,"giao sai size, không đúng với lựa chọn ban đầu. Hy vọng lần sau tốt hơn.",Negative,wrong_item,no,,normal,giao sai size không đúng với lựa chọn ban đầu hy vọng lần sau tốt hơn
RV0948,Mình không hài lòng vì đóng gói sơ sài khi nhận hàng. Mình ghi nhận như vậy.,Negative,packaging,no,,normal,mình không hài lòng vì đóng gói sơ sài khi nhận hàng mình ghi nhận như vậy
RV0949,"đặt mẫu khác nhưng nhận mẫu này, bao bì lại còn bị rách.",Negative,wrong_item,yes,packaging,mixed_topic,đặt mẫu khác nhưng nhận mẫu này bao bì lại còn bị rách
RV0950,"Mình hỏi về máy xay mà không hỗ trợ đổi trả, rất mất thời gian.",Negative,customer_service,no,,normal,mình hỏi về máy xay mà không hỗ trợ đổi trả rất mất thời gian
RV0951,balo thì tạm ổn nhưng đơn hàng hàng bị kẹt ở kho.,Negative,delivery,no,,normal,balo thì tạm ổn nhưng đơn hàng hàng bị kẹt ở kho
RV0952,"không có chống sốc, may là bình nước chưa hỏng hẳn.",Negative,packaging,no,,normal,không có chống sốc may là bình nước chưa hỏng hẳn
RV0953,"Mình mua bình nước, thấy vải đẹp, cửa hàng shop tư vấn nhiệt tình.",Positive,no_issue,no,,normal,mình mua bình nước thấy vải đẹp cửa hàng shop tư vấn nhiệt tình
RV0954,"Bao bì nhìn được nhưng chuột máy tính không hoạt động, mình vẫn phải đánh giá thấp.",Negative,product_quality,yes,packaging,mixed_topic,bao bì nhìn được nhưng chuột máy tính không hoạt động mình vẫn phải đánh giá thấp
RV0955,"Đã dùng vài ngày, khăn tắm mùi dễ chịu, không có lỗi gì.",Positive,no_issue,no,,normal,đã dùng vài ngày khăn tắm mùi dễ chịu không có lỗi gì
RV0956,"Shop giao rồi, chưa mở hộp. Mình đánh giá theo đơn này.",Neutral,spam_or_irrelevant,no,,not_used,shop giao rồi chưa mở hộp mình đánh giá theo đơn này
RV0957,"thiếu số lượng, không đúng với lựa chọn ban đầu.",Negative,wrong_item,no,,normal,thiếu số lượng không đúng với lựa chọn ban đầu
RV0958,"máy xay rất đáng tiền, nhận hàng sớm, bao bì sạch sẽ.",Positive,no_issue,no,,normal,máy xay rất đáng tiền nhận hàng sớm bao bì sạch sẽ
RV0959,Chưa dùng nên chưa biết chất lượng thế nào.,Neutral,spam_or_irrelevant,no,,not_used,chưa dùng nên chưa biết chất lượng thế nào
RV0960,"Mình mua máy xay, thấy xài mượt, cửa hàng shop tư vấn nhiệt tình.",Positive,no_issue,no,,normal,mình mua máy xay thấy xài mượt cửa hàng shop tư vấn nhiệt tình
RV0961,"Khâu đóng gói kém, đóng gói sơ sài. Mình ghi nhận như vậy.",Negative,packaging,no,,normal,khâu đóng gói kém đóng gói sơ sài mình ghi nhận như vậy
RV0962,"Dùng thử váy thì thấy pin tụt nhanh, cần kiểm tra chất lượng kỹ hơn.",Negative,product_quality,no,,normal,dùng thử váy thì thấy pin tụt nhanh cần kiểm tra chất lượng kỹ hơn
RV0963,"Mình hỏi về đèn học mà hứa gọi lại nhưng không gọi, rất mất thời gian.",Negative,customer_service,no,,normal,mình hỏi về đèn học mà hứa gọi lại nhưng không gọi rất mất thời gian
RV0964,"kem dưỡng rất đáng tiền nhưng giao quá chậm, hộp cũng hơi móp.",Negative,delivery,yes,packaging,mixed_topic,kem dưỡng rất đáng tiền nhưng giao quá chậm hộp cũng hơi móp
RV0965,Sản phẩm có vấn đề nhưng thái độ phản hồi khó chịu.,Negative,customer_service,no,,normal,sản phẩm có vấn đề nhưng thái độ phản hồi khó chịu
RV0966,"balo chất lượng tốt nhưng trễ hẹn nhiều ngày, hộp cũng hơi móp.",Negative,delivery,yes,packaging,mixed_topic,balo chất lượng tốt nhưng trễ hẹn nhiều ngày hộp cũng hơi móp
RV0967,"chuột máy tính đẹp hơn mong đợi, ship khá nhanh, giá cũng hợp lý.",Positive,no_issue,no,,normal,chuột máy tính đẹp hơn mong đợi ship khá nhanh giá cũng hợp lý
RV0968,"Shop trả lời ổn nhưng son đường may xấu, xử lý khiếu nại lâu.",Negative,product_quality,yes,customer_service,mixed_topic,shop trả lời ổn nhưng son đường may xấu xử lý khiếu nại lâu
RV0969,"Dùng thử tai nghe thì thấy mùi rất khó chịu, cần kiểm tra chất lượng kỹ hơn.",Negative,product_quality,no,,normal,dùng thử tai nghe thì thấy mùi rất khó chịu cần kiểm tra chất lượng kỹ hơn
RV0970,"Sản phẩm màu đẹp, đóng gói cẩn thận, lần sau sẽ ủng hộ tiếp. Mình ghi nhận như vậy.",Positive,no_issue,no,,normal,sản phẩm màu đẹp đóng gói cẩn thận lần sau sẽ ủng hộ tiếp mình ghi nhận như vậy
RV0971,"Bao bì nhìn được nhưng son mùi rất khó chịu, mình vẫn phải đánh giá thấp.",Negative,product_quality,yes,packaging,mixed_topic,bao bì nhìn được nhưng son mùi rất khó chịu mình vẫn phải đánh giá thấp
RV0972,Shop cần kiểm tra đơn kỹ hơn vì nhận nhầm đơn của người khác.,Negative,wrong_item,no,,normal,shop cần kiểm tra đơn kỹ hơn vì nhận nhầm đơn của người khác
RV0973,"Hàng chuẩn, mùi dễ chịu, người bán đổi trả rõ ràng nên mình hài lòng.",Positive,no_issue,no,,normal,hàng chuẩn mùi dễ chịu người bán đổi trả rõ ràng nên mình hài lòng
RV0974,Mình không hài lòng vì hộp bị móp khi nhận hàng. Hy vọng lần sau tốt hơn.,Negative,packaging,no,,normal,mình không hài lòng vì hộp bị móp khi nhận hàng hy vọng lần sau tốt hơn
RV0975,"Dùng thử bàn phím thì thấy âm thanh rè, cần kiểm tra chất lượng kỹ hơn. Mình ghi nhận như vậy.",Negative,product_quality,no,,normal,dùng thử bàn phím thì thấy âm thanh rè cần kiểm tra chất lượng kỹ hơn mình ghi nhận như vậy
RV0976,"Sản phẩm mùi rất khó chịu, khác xa kỳ vọng.",Negative,product_quality,no,,normal,sản phẩm mùi rất khó chịu khác xa kỳ vọng
RV0977,"Gói hàng ổn, giao đúng hẹn, sản phẩm chất lượng tốt. Hy vọng lần sau tốt hơn.",Positive,no_issue,no,,normal,gói hàng ổn giao đúng hẹn sản phẩm chất lượng tốt hy vọng lần sau tốt hơn
RV0978,Mình không hài lòng vì không có chống sốc khi nhận hàng. Mình ghi nhận như vậy.,Negative,packaging,no,,normal,mình không hài lòng vì không có chống sốc khi nhận hàng mình ghi nhận như vậy
RV0979,"tai nghe chất lượng kém, mình khá thất vọng.",Negative,product_quality,no,,normal,tai nghe chất lượng kém mình khá thất vọng
RV0980,"Đã dùng vài ngày, sách màu đẹp, không có lỗi gì.",Positive,no_issue,no,,normal,đã dùng vài ngày sách màu đẹp không có lỗi gì
RV0981,"thiếu phụ kiện, bao bì lại còn bị rách.",Negative,wrong_item,yes,packaging,mixed_topic,thiếu phụ kiện bao bì lại còn bị rách
RV0982,Nói chung là vậy thôi. Mình ghi nhận như vậy.,Neutral,spam_or_irrelevant,no,,irrelevant,nói chung là vậy thôi mình ghi nhận như vậy
RV0983,"Gói hàng ổn, giao nhanh, sản phẩm vải đẹp.",Positive,no_issue,no,,normal,gói hàng ổn giao nhanh sản phẩm vải đẹp
RV0984,Nói chung là vậy thôi.,Neutral,spam_or_irrelevant,no,,irrelevant,nói chung là vậy thôi
RV0985,Hàng không tệ nhưng giao thiếu thông báo nên mình đánh giá thấp.,Negative,delivery,no,,normal,hàng không tệ nhưng giao thiếu thông báo nên mình đánh giá thấp
