id,review_text,cleaned_review,sentiment,issue,source
boost_neutral_0328,"hat dieu khong qua xin nhung cung khong te, dung tam thoi",hat dieu khong qua xin nhung cung khong te dung tam thoi,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0578,"ao nhin dung loai, hoi binh thuong, van chap nhan duoc 0:08",ao nhin dung loai hoi binh thuong van chap nhan duoc 0 08,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0095,"kiem so tui thi o muc tam, chx co gi noi bat a",kiem so tui thi o muc tam chx co gi noi bat a,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0378,"moi test so qua thay on, hoi bth mot chut nhe",moi test so qua thay on hoi bth mot chut nhe,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0082,"hang nhan du, nhan du hang, 0:10",hang nhan du nhan du hang 0 10,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0400,"chat luong tam on, can dung them moi biet",chat luong tam on can dung them moi biet,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0217,"tui nhin bth, chua test ky 0:05",tui nhin bth chua test ky 0 05,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0486,"form hoi co ban, mau cung on",form hoi co ban mau cung on,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0585,"but highlight nhin dung loai, hoi binh thuong, van chap nhan duoc a",but highlight nhin dung loai hoi binh thuong van chap nhan duoc a,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0102,"moi nhan day deo, nhin kha on, chua dung lau nen chua biet",moi nhan day deo nhin kha on chua dung lau nen chua biet,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0507,"kem duong nhin dung loai, hoi lau, van chap nhan duoc nha",kem duong nhin dung loai hoi lau van chap nhan duoc nha,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0776,cho du chu thoi nha 0:08,cho du chu thoi nha 0 08,neutral,spam_irrelevant,ai_neutral_train_boost_v3
boost_neutral_0067,"moi nhan cap sac, dong goi cung duoc, moi nhan nen chua danh gia ky",moi nhan cap sac dong goi cung duoc moi nhan nen chua danh gia ky,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0091,"op dien thoai nhin bth, moi xem so qua 0:08",op dien thoai nhin bth moi xem so qua 0 08,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0630,voi tam gia nay thi mk thay bth nhe,voi tam gia nay thi mk thay bth nhe,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0435,"moi test so qua thay on, hoi mong mot chut 0:10",moi test so qua thay on hoi mong mot chut 0 10,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0651,day deo mua sale thi tam on,day deo mua sale thi tam on,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0413,"moi test so qua thay on, hoi nho mot chut",moi test so qua thay on hoi nho mot chut,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0138,"kiem so dep thi o muc tam, chua co gi noi bat thoi",kiem so dep thi o muc tam chua co gi noi bat thoi,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0684,"giao hoi lau nhung van nhan du, chua dung lau nen chua biet thoi",giao hoi lau nhung van nhan du chua dung lau nen chua biet thoi,neutral,shipping_delivery,ai_neutral_train_boost_v3
boost_neutral_0267,"moi mo goi xem qua, nhin cung ok, chua khen che duoc nhieu 0:05",moi mo goi xem qua nhin cung ok chua khen che duoc nhieu 0 05,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0104,"mieng dan nhin bth, chua dung lau nen chua biet",mieng dan nhin bth chua dung lau nen chua biet,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0129,"moi mo goi xem qua, dung tam on, chua khen che duoc nhieu nha",moi mo goi xem qua dung tam on chua khen che duoc nhieu nha,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0021,"hang nhan du, nhan du hang, danh gia tam vay",hang nhan du nhan du hang danh gia tam vay,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0004,"hang nhan du, dung tam on,",hang nhan du dung tam on,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0135,"ly thuy tinh dung co ban chac on, chua dung lau nen chua biet",ly thuy tinh dung co ban chac on chua dung lau nen chua biet,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0631,hop dung voi gia nay khong doi hoi nhieu 0:05,hop dung voi gia nay khong doi hoi nhieu 0 05,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0110,"kiem so vong tay thi o muc tam, chx co gi noi bat nhe",kiem so vong tay thi o muc tam chx co gi noi bat nhe,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0745,"boc hang co ban, nhan hang binh thuong a",boc hang co ban nhan hang binh thuong a,neutral,packaging,ai_neutral_train_boost_v3
boost_neutral_0291,"kiem so quan thi o muc tam, chua co gi noi bat nhe",kiem so quan thi o muc tam chua co gi noi bat nhe,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0614,"mua luc sale nen thay tam on, chua danh gia lau dai",mua luc sale nen thay tam on chua danh gia lau dai,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0371,"den ngu ko qua xin nhung cung ko te, dung tam nha",den ngu ko qua xin nhung cung ko te dung tam nha,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0224,"tham dung co ban chac on, moi xem so qua thoi",tham dung co ban chac on moi xem so qua thoi,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0271,"moi nhan moc treo, nhan du hang, hien tai chx thay gi ro",moi nhan moc treo nhan du hang hien tai chx thay gi ro,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0711,"don toi noi roi, shipper giao nhu binh thuong",don toi noi roi shipper giao nhu binh thuong,neutral,shipping_delivery,ai_neutral_train_boost_v3
boost_neutral_0622,"gia re nen hoi don gian, chap nhan duoc 0:08",gia re nen hoi don gian chap nhan duoc 0 08,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0751,cho du chu thoi nha 0:10,cho du chu thoi nha 0 10,neutral,spam_irrelevant,ai_neutral_train_boost_v3
boost_neutral_0149,"kem duong dung co ban chac on, can dung them moi biet thoi",kem duong dung co ban chac on can dung them moi biet thoi,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0356,"cam len thay nhe, cam len tam duoc, can dung them",cam len thay nhe cam len tam duoc can dung them,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0080,"moi nhan tham, cam len tam duoc, chua test ky 0:05",moi nhan tham cam len tam duoc chua test ky 0 05,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0246,"ly thuy tinh nhin bth, de dung them roi tinh",ly thuy tinh nhin bth de dung them roi tinh,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0722,"tui goi don gian, chx dung sp ben trong 0:08",tui goi don gian chx dung sp ben trong 0 08,neutral,packaging,ai_neutral_train_boost_v3
boost_neutral_0509,mau ngoai hoi khac anh sang nhung nhin cx tam nha,mau ngoai hoi khac anh sang nhung nhin cx tam nha,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0487,kich thuoc hoi lech nhe so voi mk nghi nhung van dung duoc 0:08,kich thuoc hoi lech nhe so voi mk nghi nhung van dung duoc 0 08,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0298,"kiem so ly thuy tinh thi o muc tam, chua co gi noi bat nhe",kiem so ly thuy tinh thi o muc tam chua co gi noi bat nhe,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0558,kich thuoc hoi rong nhung tong the tam 0:08,kich thuoc hoi rong nhung tong the tam 0 08,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0709,"don toi noi roi, giao hang binh thuong nhe",don toi noi roi giao hang binh thuong nhe,neutral,shipping_delivery,ai_neutral_train_boost_v3
boost_neutral_0506,kich thuoc hoi lech nhe so voi minh nghi nhung van dung duoc thoi,kich thuoc hoi lech nhe so voi minh nghi nhung van dung duoc thoi,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0180,"moi nhan kem duong, dung tam on, chx dung lau nen chx biet 0:10",moi nhan kem duong dung tam on chx dung lau nen chx biet 0 10,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0552,duong may hoi don gian nhung tong the tam,duong may hoi don gian nhung tong the tam,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0306,"kiem so banh trang thi o muc tam, chua co gi noi bat",kiem so banh trang thi o muc tam chua co gi noi bat,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0210,"kiem so hat dieu thi o muc tam, chua co gi noi bat",kiem so hat dieu thi o muc tam chua co gi noi bat,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0218,"hang nhan du, nhin cung ok, 0:10",hang nhan du nhin cung ok 0 10,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0779,viet cho du ky tu nhan xu,viet cho du ky tu nhan xu,neutral,spam_irrelevant,ai_neutral_train_boost_v3
boost_neutral_0707,"thoi gian giao tam chap nhan, hien tai chua thay gi ro",thoi gian giao tam chap nhan hien tai chua thay gi ro,neutral,shipping_delivery,ai_neutral_train_boost_v3
boost_neutral_0024,"hang nhan du, nhin kha on, nha",hang nhan du nhin kha on nha,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0028,"hop dung nhin bth, moi nhan nen chua danh gia ky nha",hop dung nhin bth moi nhan nen chua danh gia ky nha,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0387,"dung thu mieng dan thay bth, chua ket luan duoc 0:10",dung thu mieng dan thay bth chua ket luan duoc 0 10,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0781,nhan hang roi danh gia truoc,nhan hang roi danh gia truoc,neutral,spam_irrelevant,ai_neutral_train_boost_v3
boost_neutral_0242,"hang nhan du, dong goi cung duoc, cho 4 sao truoc",hang nhan du dong goi cung duoc cho 4 sao truoc,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0191,"hat dieu dung co ban chac on, moi xem so qua nha",hat dieu dung co ban chac on moi xem so qua nha,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0014,"moc treo dung co ban chac on, moi nhan nen chx danh gia ky nha",moc treo dung co ban chac on moi nhan nen chx danh gia ky nha,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0520,"sua tam nhin dung loai, hoi long leo nhe, van chap nhan duoc 0:08",sua tam nhin dung loai hoi long leo nhe van chap nhan duoc 0 08,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0041,"kiem so day deo thi o muc tam, chua co gi noi bat",kiem so day deo thi o muc tam chua co gi noi bat,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0514,"mieng dan nhin dung loai, hoi kho mo, van chap nhan dc",mieng dan nhin dung loai hoi kho mo van chap nhan dc,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0156,"hang nhan du, cam len tam duoc, danh gia tam vay a",hang nhan du cam len tam duoc danh gia tam vay a,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0012,"mieng dan dung co ban chac on, chx dung lau nen chx biet 0:05",mieng dan dung co ban chac on chx dung lau nen chx biet 0 05,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0679,"don toi noi roi, giao hang binh thuong a",don toi noi roi giao hang binh thuong a,neutral,shipping_delivery,ai_neutral_train_boost_v3
boost_neutral_0068,"kiem so tui thi o muc tam, chua co gi noi bat 0:08",kiem so tui thi o muc tam chua co gi noi bat 0 08,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0289,"moi nhan hop dung, nhan du hang, moi xem so qua nha",moi nhan hop dung nhan du hang moi xem so qua nha,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0591,"form hoi co ban, cam len tam duoc nha",form hoi co ban cam len tam duoc nha,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0797,"shop xac nhan don nhu bth, san pham chx test ky",shop xac nhan don nhu bth san pham chx test ky,neutral,seller_service,ai_neutral_train_boost_v3
boost_neutral_0039,"moi nhan ly thuy tinh, nhin cung ok, moi xem so qua",moi nhan ly thuy tinh nhin cung ok moi xem so qua,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0125,"moi mo goi xem qua, cam len tam duoc, chx khen che duoc nhieu a",moi mo goi xem qua cam len tam duoc chx khen che duoc nhieu a,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0050,"moi mo goi xem qua, dung tam on, chx khen che duoc nhieu",moi mo goi xem qua dung tam on chx khen che duoc nhieu,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0635,"mua luc sale nen thay tam on, chx danh gia lau dai 0:08",mua luc sale nen thay tam on chx danh gia lau dai 0 08,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0049,"moi mo goi xem qua, cam len tam duoc, chua khen che duoc nhieu 0:10",moi mo goi xem qua cam len tam duoc chua khen che duoc nhieu 0 10,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0522,mau ngoai hoi khac anh sang nhung nhin cung tam 0:08,mau ngoai hoi khac anh sang nhung nhin cung tam 0 08,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0220,"moi mo goi xem qua, nhin kha on, chua khen che duoc nhieu nhe",moi mo goi xem qua nhin kha on chua khen che duoc nhieu nhe,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0410,"khau trang khong qua xin nhung cung khong te, dung tam thoi",khau trang khong qua xin nhung cung khong te dung tam thoi,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0508,"form hoi co ban, nhan du hang a",form hoi co ban nhan du hang a,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0759,video khong lien quan nha,video khong lien quan nha,neutral,spam_irrelevant,ai_neutral_train_boost_v3
boost_neutral_0026,"binh nuoc nhin bth, chx dung lau nen chx biet 0:05",binh nuoc nhin bth chx dung lau nen chx biet 0 05,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0058,"moi nhan cap sac, nhan du hang, moi xem so qua 0:08",moi nhan cap sac nhan du hang moi xem so qua 0 08,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0572,"binh nuoc nhin dung loai, hoi nhe, van chap nhan duoc 0:08",binh nuoc nhin dung loai hoi nhe van chap nhan duoc 0 08,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0524,kich thuoc hoi lech nhe so voi mk nghi nhung van dung duoc a,kich thuoc hoi lech nhe so voi mk nghi nhung van dung duoc a,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0288,"moi mo goi xem qua, dong goi cung duoc, chx khen che duoc nhieu nhe",moi mo goi xem qua dong goi cung duoc chx khen che duoc nhieu nhe,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0555,"form hoi co ban, giao hang binh thuong nhe",form hoi co ban giao hang binh thuong nhe,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0016,"moc treo dung co ban chac on, chx dung lau nen chx biet thoi",moc treo dung co ban chac on chx dung lau nen chx biet thoi,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0132,"kiem so kho ga thi o muc tam, chua co gi noi bat",kiem so kho ga thi o muc tam chua co gi noi bat,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0588,kich thuoc hoi lech nhe so voi minh nghi nhung van dung duoc nha,kich thuoc hoi lech nhe so voi minh nghi nhung van dung duoc nha,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0601,"mua luc sale nen thay tam on, chua danh gia lau dai 0:08",mua luc sale nen thay tam on chua danh gia lau dai 0 08,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0650,den ngu gia re nen cung tam a,den ngu gia re nen cung tam a,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0276,"ao nhin bth, can dung them moi biet 0:10",ao nhin bth can dung them moi biet 0 10,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0155,"kiem so khan thi o muc tam, chx co gi noi bat",kiem so khan thi o muc tam chx co gi noi bat,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0105,"kem duong dung co ban chac on, chua dung lau nen chua biet",kem duong dung co ban chac on chua dung lau nen chua biet,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0418,"ao k qua xin nhung cung k te, dung tam 0:08",ao k qua xin nhung cung k te dung tam 0 08,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0015,"moi mo goi xem qua, mau cung on, chx khen che dc nhieu 0:05",moi mo goi xem qua mau cung on chx khen che dc nhieu 0 05,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0489,"quan nhin dung loai, hoi bth, van chap nhan dc thoi",quan nhin dung loai hoi bth van chap nhan dc thoi,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0730,"dong goi k dep lam nhung hang van on, nhan hang bth",dong goi k dep lam nhung hang van on nhan hang bth,neutral,packaging,ai_neutral_train_boost_v3
boost_neutral_0151,"day deo nhin bth, chua test ky 0:10",day deo nhin bth chua test ky 0 10,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0611,giay gia nay thi chap nhan dc,giay gia nay thi chap nhan dc,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0100,"moi nhan ly thuy tinh, giao hang binh thuong, chua dung lau nen chua biet a",moi nhan ly thuy tinh giao hang binh thuong chua dung lau nen chua biet a,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0778,viet cho du ky tu nhan xu thoi,viet cho du ky tu nhan xu thoi,neutral,spam_irrelevant,ai_neutral_train_boost_v3
boost_neutral_0290,"hang nhan du, dong goi cung duoc, tam de 4 sao",hang nhan du dong goi cung duoc tam de 4 sao,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0474,mau ngoai hoi khac anh sang nhung nhin cung tam a,mau ngoai hoi khac anh sang nhung nhin cung tam a,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0437,"cam len thay nhe, dong goi cung duoc, can dung them thoi",cam len thay nhe dong goi cung duoc can dung them thoi,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0042,"hang nhan du, nhan du hang, nha",hang nhan du nhan du hang nha,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0094,"bong tai dung co ban chac on, moi xem so qua",bong tai dung co ban chac on moi xem so qua,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0574,"tai nghe nhin dung loai, hoi kho mo, van chap nhan duoc thoi",tai nghe nhin dung loai hoi kho mo van chap nhan duoc thoi,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0134,"moi mo goi xem qua, giao hang binh thuong, chua khen che duoc nhieu a",moi mo goi xem qua giao hang binh thuong chua khen che duoc nhieu a,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0137,"kiem so mieng dan thi o muc tam, chua co gi noi bat 0:05",kiem so mieng dan thi o muc tam chua co gi noi bat 0 05,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0239,"vo dung co ban chac on, chua dung lau nen chua biet a",vo dung co ban chac on chua dung lau nen chua biet a,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0638,"gia re nen hoi kho mo, chap nhan duoc 0:08",gia re nen hoi kho mo chap nhan duoc 0 08,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0529,"kho ga mau nhin tam, chat lieu bth, chx co gi dac biet",kho ga mau nhin tam chat lieu bth chx co gi dac biet,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0282,"moi nhan bong tai, nhin kha on, hien tai chx thay gi ro nha",moi nhan bong tai nhin kha on hien tai chx thay gi ro nha,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0677,"shipper giao nhu binh thuong, hien tai chua thay gi ro nhe",shipper giao nhu binh thuong hien tai chua thay gi ro nhe,neutral,shipping_delivery,ai_neutral_train_boost_v3
boost_neutral_0670,voi tam gia nay thi minh thay bth a,voi tam gia nay thi minh thay bth a,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0760,hinh anh chi mang tinh nhan xu thoi,hinh anh chi mang tinh nhan xu thoi,neutral,spam_irrelevant,ai_neutral_train_boost_v3
boost_neutral_0693,"giao hang bth, de dung them roi tinh",giao hang bth de dung them roi tinh,neutral,shipping_delivery,ai_neutral_train_boost_v3
boost_neutral_0280,"moi nhan vo, nhan du hang, de dung them roi tinh",moi nhan vo nhan du hang de dung them roi tinh,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0431,"son khong qua xin nhung cung khong te, dung tam 0:10",son khong qua xin nhung cung khong te dung tam 0 10,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0483,"vong tay mau nhin tam, chat lieu bth, chua co gi dac biet thoi",vong tay mau nhin tam chat lieu bth chua co gi dac biet thoi,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0243,"kiem so tui thi o muc tam, chua co gi noi bat thoi",kiem so tui thi o muc tam chua co gi noi bat thoi,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0241,"hang nhan du, mau cx on, nhe",hang nhan du mau cx on nhe,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0307,"moi nhan sac, nhin cx ok, can dung them moi biet",moi nhan sac nhin cx ok can dung them moi biet,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0525,"vo mau nhin tam, chat lieu bth, chua co gi dac biet",vo mau nhin tam chat lieu bth chua co gi dac biet,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0401,"dung thu kho ga thay bth, chx ket luan dc",dung thu kho ga thay bth chx ket luan dc,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0301,"hang nhan du, mau cung on, danh gia tam vay",hang nhan du mau cung on danh gia tam vay,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0362,"moi test so qua thay on, hoi nhat mau mot chut thoi",moi test so qua thay on hoi nhat mau mot chut thoi,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0559,"form hoi co ban, nhan du hang 0:10",form hoi co ban nhan du hang 0 10,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0258,"hang nhan du, giao hang bth, tam de 4 sao nha",hang nhan du giao hang bth tam de 4 sao nha,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0462,"cam len thay nhe, dung tam on, can dung them 0:05",cam len thay nhe dung tam on can dung them 0 05,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0216,"kiem so op dien thoai thi o muc tam, chx co gi noi bat 0:08",kiem so op dien thoai thi o muc tam chx co gi noi bat 0 08,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0168,"den ngu dung co ban chac on, moi nhan nen chx danh gia ky 0:08",den ngu dung co ban chac on moi nhan nen chx danh gia ky 0 08,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0656,"voi gia nay ko doi hoi nhieu, chat luong can dung them moi biet 0:08",voi gia nay ko doi hoi nhieu chat luong can dung them moi biet 0 08,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0510,kich thuoc hoi lech nhe so voi minh nghi nhung van dung dc,kich thuoc hoi lech nhe so voi minh nghi nhung van dung dc,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0728,"tui goi don gian, nhan hang binh thuong nha",tui goi don gian nhan hang binh thuong nha,neutral,packaging,ai_neutral_train_boost_v3
boost_neutral_0208,"kiem so quan thi o muc tam, chx co gi noi bat thoi",kiem so quan thi o muc tam chx co gi noi bat thoi,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0610,"mua luc sale nen thay tam on, chua danh gia lau dai 0:05",mua luc sale nen thay tam on chua danh gia lau dai 0 05,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0010,"moi nhan banh trang, mau cung on, hien tai chua thay gi ro a",moi nhan banh trang mau cung on hien tai chua thay gi ro a,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0154,"den ngu dung co ban chac on, can dung them moi biet",den ngu dung co ban chac on can dung them moi biet,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0373,quat mini hoi long leo nhe nhung van dung duoc 0:10,quat mini hoi long leo nhe nhung van dung duoc 0 10,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0064,"cap sac dung co ban chac on, hien tai chua thay gi ro 0:05",cap sac dung co ban chac on hien tai chua thay gi ro 0 05,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0292,"op dien thoai dung co ban chac on, moi xem so qua",op dien thoai dung co ban chac on moi xem so qua,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0354,"cam len thay nhe, mau cung on, can dung them nhe",cam len thay nhe mau cung on can dung them nhe,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0665,"mua luc sale nen thay tam on, chua danh gia lau dai nhe",mua luc sale nen thay tam on chua danh gia lau dai nhe,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0103,"moi nhan kem duong, nhan du hang, moi xem so qua 0:10",moi nhan kem duong nhan du hang moi xem so qua 0 10,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0146,"kiem so quat mini thi o muc tam, chua co gi noi bat",kiem so quat mini thi o muc tam chua co gi noi bat,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0531,kich thuoc hoi lech nhe so voi minh nghi nhung van dung duoc 0:08,kich thuoc hoi lech nhe so voi minh nghi nhung van dung duoc 0 08,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0702,"giao hang bth, can dung them moi biet 0:08",giao hang bth can dung them moi biet 0 08,neutral,shipping_delivery,ai_neutral_train_boost_v3
boost_neutral_0017,"hang nhan du, dong goi cx dc, danh gia tam vay nha",hang nhan du dong goi cx dc danh gia tam vay nha,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0230,"moi nhan hop dung, dong goi cung duoc, chua test ky",moi nhan hop dung dong goi cung duoc chua test ky,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0743,"bao bi tam duoc, mk moi kiem tra so",bao bi tam duoc mk moi kiem tra so,neutral,packaging,ai_neutral_train_boost_v3
boost_neutral_0204,"hang nhan du, dong goi cung duoc, danh gia tam vay a",hang nhan du dong goi cung duoc danh gia tam vay a,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0248,"tham nhin bth, can dung them moi biet 0:10",tham nhin bth can dung them moi biet 0 10,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0791,"chx trao doi voi shop nhieu, don xu ly bth a",chx trao doi voi shop nhieu don xu ly bth a,neutral,seller_service,ai_neutral_train_boost_v3
boost_neutral_0458,"dung thu sua tam thay bth, chx ket luan dc",dung thu sua tam thay bth chx ket luan dc,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0594,"form hoi co ban, dong goi cx dc nha",form hoi co ban dong goi cx dc nha,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0746,"tui goi don gian, minh moi kiem tra so nhe",tui goi don gian minh moi kiem tra so nhe,neutral,packaging,ai_neutral_train_boost_v3
boost_neutral_0142,"hang nhan du, cam len tam duoc, 0:05",hang nhan du cam len tam duoc 0 05,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0747,"bao bi tam duoc, nhan hang binh thuong nha",bao bi tam duoc nhan hang binh thuong nha,neutral,packaging,ai_neutral_train_boost_v3
boost_neutral_0494,"khan mau nhin tam, chat lieu bth, chx co gi dac biet a",khan mau nhin tam chat lieu bth chx co gi dac biet a,neutral,product_attribute,ai_neutral_train_boost_v3
